,pidSzn,MIN,GP,Season,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,AVG_OREB_DIST,AVG_DREB_DIST,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB
1483,203076_2017-18,36.4,75,2017-18,0.8,0.668,5.8,0.433,0.1,2.9,5.7,0.339,13.3,0.646,0.7,6.5,4.8,1.63,4.28,5.91,3.04,1.59,0.275,0.725,0.844,0.441
1484,201229_2017-18,22.2,79,2017-18,0.4,0.32,1.7,0.382,0.0,0.6,1.8,0.262,5.3,0.454,0.5,9.8,7.5,0.44,3.7,4.15,1.86,0.49,0.107,0.89,0.845,0.224
1485,1628469_2017-18,16.5,19,2017-18,0.1,0.5,0.7,0.308,0.0,0.1,1.4,0.069,2.9,0.518,0.2,12.9,6.3,0.0,0.58,0.58,0.21,0.0,0.0,1.0,1.0,0.0
1486,1628499_2017-18,7.2,17,2017-18,0.1,0.667,0.7,0.25,0.1,0.2,0.5,0.273,1.1,0.579,0.1,6.3,7.3,0.06,1.0,1.06,0.65,0.0,0.056,0.944,1.0,0.0
1487,203382_2017-18,18.4,78,2017-18,0.5,0.688,4.2,0.388,0.1,1.3,2.4,0.353,7.0,0.535,0.7,5.0,4.5,1.46,5.49,6.95,3.86,1.27,0.21,0.79,0.844,0.278
1488,201167_2017-18,12.9,53,2017-18,0.1,0.0,0.6,0.118,0.0,0.2,0.9,0.21,1.9,0.62,0.2,17.9,8.7,0.04,1.32,1.36,0.74,0.06,0.028,0.972,0.78,0.06
1489,203085_2017-18,33.7,61,2017-18,0.3,0.333,2.0,0.218,0.1,0.3,1.6,0.153,4.4,0.444,0.5,12.9,8.4,0.02,1.25,1.26,0.8,0.03,0.013,0.987,0.86,0.035
1490,202340_2017-18,31.2,46,2017-18,0.2,0.5,2.3,0.206,0.2,0.2,1.8,0.106,3.7,0.556,0.4,8.1,7.3,0.04,0.91,0.96,0.54,0.04,0.045,0.955,0.862,0.069
1491,1628389_2017-18,19.8,68,2017-18,0.5,0.681,4.1,0.411,0.1,1.2,2.6,0.319,6.1,0.625,0.4,6.4,5.5,0.8,5.81,6.61,3.54,1.06,0.121,0.879,0.891,0.266
1492,203463_2017-18,19.5,56,2017-18,0.3,0.441,1.9,0.315,0.0,0.1,1.7,0.076,3.5,0.533,0.5,9.4,7.6,0.18,1.13,1.3,0.7,0.2,0.137,0.863,0.83,0.234
1493,1628500_2017-18,4.6,2,2017-18,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,9.7,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0
1494,1627732_2017-18,33.8,80,2017-18,0.9,0.49,5.2,0.351,0.1,1.3,5.1,0.197,9.7,0.659,0.4,10.1,6.6,0.47,1.19,1.65,0.72,0.26,0.284,0.716,0.841,0.304
1495,202687_2017-18,18.2,82,2017-18,0.5,0.674,4.6,0.378,0.1,1.3,2.6,0.324,7.1,0.557,0.4,5.2,4.3,2.02,4.57,6.6,3.2,1.54,0.307,0.693,0.799,0.384
1496,201933_2017-18,34.0,58,2017-18,0.5,0.63,4.6,0.271,0.2,1.4,4.6,0.237,10.3,0.594,0.7,8.5,4.7,0.6,4.03,4.64,2.57,0.76,0.13,0.87,0.903,0.267
1497,1626246_2017-18,8.7,39,2017-18,0.3,0.792,2.8,0.436,0.1,0.9,1.6,0.365,3.9,0.636,0.4,3.2,3.8,0.85,2.59,3.44,1.82,0.82,0.246,0.754,0.845,0.381
1498,201628_2017-18,5.7,20,2017-18,0.1,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.6,0.636,0.1,0.0,16.3,0.0,0.2,0.2,0.1,0.0,0.0,1.0,1.0,0.0
1499,1626171_2017-18,22.5,73,2017-18,0.7,0.642,5.1,0.426,0.1,0.9,3.7,0.195,7.4,0.627,0.5,5.7,4.8,1.49,4.77,6.26,3.42,1.36,0.239,0.761,0.862,0.341
1500,203992_2017-18,27.9,78,2017-18,0.2,0.613,1.8,0.225,0.1,0.5,2.0,0.193,4.7,0.526,0.5,8.1,7.5,0.18,1.86,2.04,1.12,0.19,0.088,0.912,0.861,0.149
1501,202711_2017-18,30.8,80,2017-18,0.3,0.233,1.9,0.194,0.1,0.5,2.5,0.15,4.9,0.608,0.3,15.3,7.1,0.13,1.29,1.41,0.7,0.09,0.088,0.912,0.836,0.104
1502,203078_2017-18,36.3,82,2017-18,0.4,0.443,3.1,0.24,0.1,0.7,3.0,0.189,6.4,0.58,0.3,12.3,8.1,0.05,0.76,0.8,0.6,0.16,0.061,0.939,0.925,0.245
1503,201148_2017-18,13.6,28,2017-18,0.4,0.636,2.3,0.508,0.1,1.0,1.2,0.468,4.3,0.517,0.3,5.5,5.6,0.61,3.54,4.14,1.96,0.71,0.147,0.853,0.797,0.29
1504,1627742_2017-18,33.5,59,2017-18,0.4,0.579,3.5,0.273,0.1,1.0,3.4,0.222,7.1,0.616,0.4,8.4,6.5,0.08,0.97,1.05,0.64,0.14,0.081,0.919,0.864,0.182
1505,201943_2017-18,14.7,14,2017-18,0.2,0.4,1.1,0.333,0.0,0.1,1.8,0.038,3.4,0.553,0.1,12.6,8.6,0.0,0.21,0.21,0.14,0.0,0.0,1.0,1.0,0.0
1506,203464_2017-18,9.0,64,2017-18,0.1,0.333,0.5,0.182,0.0,0.2,0.8,0.177,1.9,0.521,0.2,8.6,8.0,0.08,0.75,0.83,0.5,0.13,0.094,0.906,0.914,0.229
1507,1627362_2017-18,13.1,18,2017-18,0.4,0.0,1.2,0.364,0.1,0.3,1.2,0.185,2.4,0.628,0.1,18.3,7.6,0.0,0.39,0.39,0.22,0.0,0.0,1.0,1.0,0.0
1508,1627744_2017-18,5.4,18,2017-18,0.2,0.556,1.2,0.409,0.0,0.5,0.6,0.409,1.5,0.815,0.1,7.3,3.7,0.0,0.56,0.56,0.28,0.22,0.0,1.0,0.714,0.571
1509,201572_2017-18,23.4,74,2017-18,0.3,0.635,2.1,0.468,0.0,1.3,1.6,0.45,5.8,0.514,0.5,7.3,6.1,0.45,6.27,6.72,3.47,0.92,0.066,0.934,0.868,0.23
1510,203998_2017-18,8.9,12,2017-18,0.1,0.857,1.7,0.35,0.0,0.4,0.8,0.333,2.6,0.484,0.3,6.2,5.4,0.08,2.0,2.08,0.75,0.0,0.04,0.96,0.9,0.0
1511,1627854_2017-18,19.0,80,2017-18,0.1,0.167,0.6,0.245,0.0,0.2,1.1,0.143,2.5,0.495,0.3,16.4,9.6,0.01,1.0,1.01,0.58,0.08,0.012,0.988,0.821,0.107
1512,1627741_2017-18,25.3,80,2017-18,0.5,0.327,2.2,0.311,0.1,0.3,2.8,0.099,5.5,0.575,0.4,11.2,7.1,0.13,0.84,0.96,0.59,0.25,0.13,0.87,0.922,0.392
1513,203710_2017-18,18.6,38,2017-18,0.2,0.333,1.0,0.308,0.1,0.2,0.9,0.205,2.3,0.5,0.2,9.5,9.7,0.03,1.53,1.55,0.82,0.05,0.017,0.983,0.816,0.053
1514,203468_2017-18,36.1,81,2017-18,0.4,0.415,2.9,0.225,0.1,0.5,2.8,0.142,5.8,0.571,0.4,11.5,9.9,0.05,1.09,1.14,0.65,0.12,0.043,0.957,0.841,0.159
1515,101139_2017-18,19.1,69,2017-18,0.2,0.412,1.0,0.246,0.1,0.3,1.6,0.182,3.2,0.597,0.1,15.9,9.1,0.03,1.31,1.34,0.63,0.07,0.021,0.979,0.898,0.102
1516,1628403_2017-18,7.0,27,2017-18,0.1,0.867,2.0,0.273,0.0,0.4,1.1,0.256,2.4,0.609,0.3,3.4,4.4,0.56,1.67,2.22,0.89,0.19,0.25,0.75,0.8,0.167
1517,1626166_2017-18,23.3,25,2017-18,0.4,0.444,2.8,0.254,0.1,0.2,1.9,0.078,3.6,0.567,0.3,13.6,8.6,0.08,1.12,1.2,0.68,0.0,0.067,0.933,0.85,0.0
1518,1627747_2017-18,26.1,69,2017-18,0.4,0.528,3.2,0.242,0.2,0.6,2.4,0.188,4.9,0.596,0.4,8.1,6.8,0.04,1.0,1.04,0.66,0.17,0.041,0.959,0.839,0.214
1519,2546_2017-18,32.0,76,2017-18,0.4,0.594,2.8,0.302,0.1,1.0,3.9,0.201,8.6,0.568,0.5,10.2,5.3,0.55,4.31,4.86,2.37,0.63,0.113,0.887,0.889,0.236
1520,1626224_2017-18,11.0,61,2017-18,0.2,0.421,1.4,0.226,0.0,0.2,1.4,0.139,2.4,0.697,0.2,10.1,6.0,0.05,0.62,0.67,0.34,0.1,0.073,0.927,0.913,0.261
1521,202718_2017-18,19.2,36,2017-18,0.3,0.357,1.6,0.246,0.1,0.3,1.8,0.132,3.6,0.585,0.3,9.0,6.9,0.08,1.94,2.03,1.0,0.22,0.041,0.959,0.923,0.205
1522,101112_2017-18,13.1,53,2017-18,0.1,0.75,0.6,0.364,0.0,0.7,1.6,0.301,4.3,0.542,0.4,9.9,4.8,0.15,3.36,3.51,1.92,0.6,0.043,0.957,0.944,0.296
1523,1628429_2017-18,3.0,12,2017-18,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.2,1.0,0.0,0.0,7.2,0.0,0.08,0.08,0.0,0.0,0.0,1.0,0.0,0.0
1524,1627767_2017-18,11.1,51,2017-18,0.3,0.63,2.8,0.319,0.0,0.9,2.2,0.278,5.2,0.609,0.3,6.5,4.2,0.87,2.02,2.88,1.44,0.67,0.3,0.7,0.798,0.372
1525,1627778_2017-18,21.6,1,2017-18,0.0,1.0,6.0,0.167,0.0,1.0,2.0,0.333,7.0,0.429,1.0,12.7,3.8,1.0,4.0,5.0,4.0,1.0,0.2,0.8,1.0,0.25
1526,1628449_2017-18,1.3,1,2017-18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,1626191_2017-18,4.7,19,2017-18,0.2,0.571,1.1,0.35,0.1,0.2,0.8,0.167,1.4,0.667,0.3,9.4,4.2,0.0,0.37,0.37,0.21,0.05,0.0,1.0,1.0,0.25
1528,101108_2017-18,31.8,58,2017-18,0.5,0.216,2.1,0.306,0.1,0.8,4.0,0.163,8.7,0.545,0.8,13.4,7.1,0.02,1.24,1.26,0.88,0.12,0.014,0.986,0.944,0.13
1529,203991_2017-18,27.5,74,2017-18,1.1,0.656,6.9,0.473,0.1,2.3,5.3,0.298,11.6,0.655,0.7,6.4,4.4,1.15,4.51,5.66,3.53,1.96,0.203,0.797,0.926,0.514
1530,203469_2017-18,19.0,33,2017-18,0.6,0.716,5.6,0.36,0.1,1.3,2.0,0.391,5.8,0.57,0.4,4.6,5.3,1.45,5.76,7.21,3.55,1.39,0.202,0.798,0.886,0.348
1531,202332_2017-18,2.3,21,2017-18,0.0,0.667,0.7,0.214,0.0,0.1,0.5,0.167,0.7,0.8,0.1,3.0,2.8,0.05,0.57,0.62,0.24,0.14,0.077,0.923,1.0,0.6
1532,201147_2017-18,16.8,72,2017-18,0.4,0.326,1.9,0.309,0.0,0.3,1.2,0.198,2.7,0.572,0.3,10.7,7.8,0.14,0.65,0.79,0.46,0.06,0.175,0.825,0.892,0.108
1533,202709_2017-18,27.0,82,2017-18,0.4,0.179,1.5,0.315,0.0,0.5,2.3,0.188,5.2,0.527,0.4,14.0,8.4,0.1,1.35,1.45,0.85,0.12,0.067,0.933,0.854,0.122
1534,201584_2017-18,30.4,75,2017-18,0.2,0.379,1.4,0.274,0.0,0.3,2.2,0.137,4.3,0.596,0.3,11.6,9.9,0.01,0.84,0.86,0.49,0.13,0.015,0.985,0.881,0.238
1535,1626245_2017-18,17.8,55,2017-18,0.4,0.735,4.4,0.343,0.1,0.9,1.8,0.333,4.8,0.568,0.4,5.4,4.8,1.38,3.31,4.69,2.69,0.91,0.295,0.705,0.831,0.281
1536,1626156_2017-18,25.7,48,2017-18,0.4,0.367,2.0,0.316,0.1,0.4,2.9,0.113,5.5,0.6,0.3,13.3,7.0,0.04,0.79,0.83,0.46,0.08,0.05,0.95,0.957,0.174
1537,201571_2017-18,23.5,75,2017-18,0.3,0.133,1.8,0.224,0.0,0.2,1.5,0.1,3.4,0.51,0.3,15.1,10.4,0.03,1.19,1.21,0.83,0.08,0.022,0.978,0.925,0.09
1538,1628391_2017-18,3.2,22,2017-18,0.1,0.0,0.2,0.5,0.0,0.1,0.3,0.25,0.4,0.889,0.0,13.0,4.7,0.0,0.68,0.68,0.27,0.14,0.0,1.0,1.0,0.5
1539,1626177_2017-18,4.9,30,2017-18,0.2,0.688,1.3,0.421,0.1,0.2,0.3,0.4,1.3,0.385,0.1,6.0,8.5,0.45,1.52,1.97,0.94,0.19,0.23,0.77,0.829,0.171
1540,1627745_2017-18,5.9,15,2017-18,0.0,1.0,1.1,0.313,0.0,0.2,0.4,0.333,1.7,0.36,0.3,5.6,4.7,0.33,1.27,1.6,1.07,0.4,0.208,0.792,0.941,0.353
1541,203081_2017-18,36.6,73,2017-18,0.6,0.323,3.3,0.257,0.2,0.5,3.1,0.125,6.4,0.566,0.4,13.5,8.5,0.04,0.62,0.66,0.47,0.04,0.063,0.938,0.895,0.079
1542,2863_2017-18,8.0,19,2017-18,0.1,0.8,0.7,0.385,0.1,0.1,0.5,0.091,0.9,0.647,0.1,9.2,6.3,0.11,0.47,0.58,0.26,0.05,0.182,0.818,0.714,0.143
1543,1627814_2017-18,27.0,15,2017-18,0.5,0.273,3.1,0.239,0.1,0.5,3.5,0.117,6.2,0.645,0.3,9.8,7.1,0.13,1.53,1.67,1.07,0.2,0.08,0.92,0.889,0.167
1544,1628422_2017-18,10.8,44,2017-18,0.2,0.111,0.6,0.333,0.0,0.3,1.5,0.147,2.5,0.694,0.1,15.5,6.7,0.0,0.55,0.55,0.27,0.09,0.0,1.0,1.0,0.333
1545,1627772_2017-18,4.6,6,2017-18,0.0,0.0,0.8,0.0,0.2,0.0,0.8,0.0,1.5,0.556,0.2,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,1628464_2017-18,14.9,60,2017-18,0.4,0.709,3.4,0.417,0.0,1.4,1.5,0.486,5.1,0.562,0.5,6.4,4.2,1.4,3.75,5.14,2.79,1.14,0.272,0.728,0.846,0.346
1547,201568_2017-18,32.0,21,2017-18,0.2,0.444,2.5,0.173,0.1,1.1,3.3,0.25,7.4,0.59,0.7,9.9,6.7,0.24,3.43,3.67,1.9,0.48,0.065,0.935,0.833,0.208
1548,201980_2017-18,25.6,70,2017-18,0.3,0.415,1.8,0.318,0.1,0.5,2.5,0.168,5.7,0.524,0.5,11.3,6.0,0.17,1.6,1.77,0.94,0.19,0.097,0.903,0.892,0.176
1549,201967_2017-18,21.4,73,2017-18,0.5,0.538,3.0,0.358,0.0,0.8,2.2,0.264,5.7,0.533,0.4,6.8,6.0,0.62,4.44,5.05,2.55,0.67,0.122,0.878,0.877,0.231
1550,203957_2017-18,16.8,14,2017-18,0.1,0.75,1.2,0.235,0.1,0.3,1.3,0.182,3.5,0.449,0.0,5.8,5.5,0.07,0.64,0.71,0.43,0.07,0.1,0.9,1.0,0.167
1551,1627863_2017-18,17.5,23,2017-18,0.3,0.538,1.6,0.351,0.0,0.3,2.4,0.127,4.0,0.692,0.3,8.3,7.3,0.0,1.13,1.13,0.65,0.13,0.0,1.0,0.882,0.176
1552,203967_2017-18,29.6,77,2017-18,0.7,0.605,5.0,0.393,0.2,1.1,3.6,0.234,9.1,0.518,0.8,7.1,5.0,1.19,3.54,4.73,2.44,0.92,0.252,0.748,0.888,0.336
1553,203121_2017-18,23.7,81,2017-18,0.1,0.278,0.5,0.45,0.0,0.4,1.3,0.247,3.6,0.5,0.4,16.5,8.7,0.09,2.93,3.01,1.39,0.15,0.028,0.972,0.864,0.091
1554,201589_2017-18,7.4,19,2017-18,0.1,0.667,0.5,0.3,0.1,0.4,0.3,0.583,1.5,0.429,0.2,7.3,4.4,0.11,2.42,2.53,1.63,0.32,0.042,0.958,0.969,0.188
1555,201954_2017-18,29.3,69,2017-18,0.5,0.135,1.6,0.339,0.0,0.2,1.8,0.085,3.8,0.534,0.2,16.4,11.1,0.03,0.35,0.38,0.26,0.03,0.077,0.923,0.818,0.091
1556,1626199_2017-18,6.8,14,2017-18,0.0,0.0,0.4,0.0,0.0,0.1,0.4,0.286,1.1,0.467,0.1,0.0,7.5,0.0,0.21,0.21,0.21,0.0,0.0,1.0,1.0,0.0
1557,1628021_2017-18,23.5,70,2017-18,0.6,0.517,3.9,0.328,0.2,0.6,2.8,0.186,6.2,0.55,0.6,7.8,6.9,0.67,1.1,1.77,1.09,0.29,0.379,0.621,0.784,0.206
1558,204065_2017-18,3.1,3,2017-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,1.0,1.0,0.0
1559,2561_2017-18,13.7,73,2017-18,0.3,0.656,1.9,0.454,0.0,0.9,1.5,0.391,4.4,0.545,0.5,6.8,5.3,0.58,2.89,3.47,2.08,0.77,0.166,0.834,0.894,0.329
1560,202722_2017-18,14.1,77,2017-18,0.1,0.722,0.7,0.346,0.0,0.5,1.2,0.311,3.4,0.513,0.2,6.1,5.4,0.25,2.61,2.86,1.57,0.32,0.086,0.914,0.917,0.189
1561,1628432_2017-18,11.5,21,2017-18,0.1,0.0,0.8,0.118,0.0,0.1,1.6,0.081,3.0,0.587,0.3,17.6,5.9,0.0,0.9,0.9,0.48,0.05,0.0,1.0,0.833,0.083
1562,1628368_2017-18,27.7,73,2017-18,0.2,0.455,2.0,0.224,0.1,0.3,2.1,0.111,4.5,0.523,0.3,12.2,9.0,0.0,0.44,0.44,0.29,0.01,0.0,1.0,1.0,0.048
1563,201599_2017-18,31.5,77,2017-18,1.3,0.696,9.2,0.465,0.1,2.7,8.2,0.247,15.5,0.703,0.7,5.0,4.5,4.01,5.44,9.45,5.39,3.44,0.424,0.576,0.838,0.535
1564,202732_2017-18,12.4,57,2017-18,0.1,0.286,0.5,0.226,0.1,0.4,0.8,0.299,1.9,0.609,0.2,13.5,6.5,0.05,0.33,0.38,0.24,0.03,0.136,0.864,0.875,0.125
1565,1627761_2017-18,18.2,25,2017-18,0.2,0.375,1.4,0.235,0.1,0.6,2.0,0.219,4.3,0.593,0.3,14.0,7.3,0.08,1.27,1.35,0.73,0.12,0.057,0.943,1.0,0.158
1566,201942_2017-18,33.9,80,2017-18,0.5,0.322,2.9,0.252,0.1,0.5,2.7,0.152,5.4,0.598,0.4,10.5,8.9,0.01,1.34,1.35,0.88,0.13,0.009,0.991,0.897,0.128
1567,202326_2017-18,36.2,48,2017-18,0.6,0.714,5.9,0.368,0.1,3.5,7.1,0.332,16.0,0.667,0.7,5.9,4.2,2.19,6.02,8.23,4.58,2.23,0.266,0.732,0.913,0.444
1568,201960_2017-18,29.9,71,2017-18,0.7,0.544,4.7,0.31,0.2,1.2,3.9,0.233,8.8,0.577,0.6,9.0,6.1,0.27,1.93,2.21,1.11,0.4,0.124,0.876,0.89,0.319
1569,1627749_2017-18,21.5,81,2017-18,0.7,0.491,3.7,0.364,0.1,0.7,3.6,0.172,7.3,0.587,0.5,8.3,5.7,0.25,0.57,0.81,0.52,0.3,0.303,0.697,0.894,0.511
1570,1626153_2017-18,20.9,68,2017-18,0.4,0.4,2.4,0.273,0.1,0.3,1.9,0.118,4.2,0.537,0.3,7.9,8.3,0.07,1.09,1.16,0.71,0.07,0.063,0.938,0.907,0.093
1571,1627743_2017-18,5.3,15,2017-18,0.2,0.4,0.5,0.714,0.0,0.1,0.4,0.143,0.7,0.636,0.2,12.7,8.2,0.0,0.33,0.33,0.13,0.0,0.0,1.0,1.0,0.0
1572,203471_2017-18,30.9,66,2017-18,0.5,0.233,3.2,0.202,0.1,0.2,2.2,0.092,4.7,0.522,0.4,14.2,9.2,0.04,0.72,0.76,0.43,0.03,0.059,0.941,0.879,0.061
1573,1628372_2017-18,29.7,69,2017-18,0.4,0.4,3.8,0.193,0.2,0.5,2.6,0.162,6.1,0.498,0.6,10.1,7.5,0.0,0.97,0.97,0.57,0.04,0.0,1.0,0.867,0.067
1574,1627756_2017-18,27.2,77,2017-18,0.4,0.354,2.0,0.312,0.0,0.8,3.7,0.183,7.6,0.59,0.7,13.6,6.0,0.06,1.39,1.45,0.91,0.22,0.045,0.955,0.959,0.233
1575,202324_2017-18,28.0,77,2017-18,0.7,0.712,6.1,0.424,0.1,1.8,2.8,0.381,8.3,0.555,0.6,4.9,4.7,1.7,5.97,7.68,4.09,1.73,0.222,0.778,0.868,0.366
1576,1627884_2017-18,12.3,20,2017-18,0.5,0.571,1.7,0.618,0.1,0.0,0.9,0.0,1.7,0.515,0.1,8.0,7.4,0.05,0.5,0.55,0.4,0.05,0.091,0.909,1.0,0.125
1577,201565_2017-18,16.8,25,2017-18,0.2,0.385,1.4,0.371,0.0,0.2,0.6,0.273,1.7,0.524,0.2,13.0,9.7,0.08,0.32,0.4,0.32,0.08,0.2,0.8,0.889,0.222
1578,1628476_2017-18,9.2,16,2017-18,0.1,0.0,0.3,0.4,0.0,0.2,0.7,0.214,1.8,0.483,0.3,19.6,8.5,0.0,0.38,0.38,0.19,0.13,0.0,1.0,1.0,0.667
1579,1628401_2017-18,8.2,17,2017-18,0.2,0.4,0.8,0.385,0.0,0.5,0.8,0.381,1.9,0.636,0.1,12.5,4.9,0.0,0.18,0.18,0.18,0.12,0.0,1.0,1.0,0.667
1580,202682_2017-18,4.3,2,2017-18,0.0,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,1626164_2017-18,34.5,54,2017-18,0.3,0.385,2.9,0.166,0.1,0.4,3.6,0.11,6.9,0.584,0.6,12.1,7.8,0.04,1.26,1.3,0.69,0.11,0.029,0.971,0.841,0.136
1582,2734_2017-18,18.9,71,2017-18,0.1,0.25,1.0,0.174,0.1,0.4,1.3,0.226,2.9,0.556,0.3,17.3,8.5,0.03,0.99,1.01,0.61,0.15,0.028,0.972,0.843,0.216
1583,1628421_2017-18,13.2,1,2017-18,0.0,0.5,4.0,0.5,0.0,1.0,2.0,0.333,4.0,0.75,0.0,2.2,5.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1584,203473_2017-18,24.9,61,2017-18,0.6,0.62,4.4,0.375,0.1,2.0,4.2,0.312,9.6,0.65,0.4,6.3,4.4,1.1,4.08,5.18,2.56,1.21,0.212,0.788,0.841,0.397
1585,1627738_2017-18,15.2,62,2017-18,0.5,0.547,2.6,0.46,0.0,0.9,1.9,0.326,5.0,0.566,0.4,5.9,4.8,0.82,3.68,4.5,2.08,0.79,0.183,0.817,0.86,0.327
1586,1628415_2017-18,28.7,82,2017-18,0.3,0.429,2.2,0.268,0.0,0.6,2.0,0.226,4.6,0.552,0.3,9.0,6.9,0.24,1.59,1.83,1.02,0.18,0.133,0.867,0.866,0.155
1587,203079_2017-18,30.8,29,2017-18,0.2,0.125,2.1,0.133,0.1,0.2,2.1,0.088,4.4,0.527,0.3,15.5,9.3,0.03,1.2,1.23,0.57,0.13,0.027,0.973,0.81,0.19
1588,1717_2017-18,24.7,77,2017-18,0.1,0.636,1.0,0.278,0.0,1.9,3.5,0.346,8.8,0.614,0.6,9.7,4.3,0.21,5.1,5.31,3.21,1.04,0.039,0.961,0.925,0.3
1589,1627734_2017-18,24.5,74,2017-18,0.6,0.715,6.0,0.37,0.1,1.8,3.6,0.334,9.3,0.59,0.6,6.1,4.1,1.74,5.12,6.86,3.74,1.47,0.254,0.746,0.86,0.339
1590,1628378_2017-18,33.4,79,2017-18,0.4,0.442,3.2,0.207,0.1,0.6,2.5,0.18,5.8,0.53,0.4,11.8,8.4,0.0,1.91,1.91,1.15,0.16,0.0,1.0,0.919,0.131
1591,1627827_2017-18,21.3,21,2017-18,0.5,0.5,2.6,0.4,0.0,0.7,1.9,0.264,4.7,0.541,0.7,8.0,4.8,0.1,1.43,1.52,0.81,0.24,0.063,0.938,0.81,0.238
1592,203926_2017-18,21.7,80,2017-18,0.2,0.625,1.7,0.301,0.0,0.5,1.5,0.252,3.6,0.552,0.4,6.1,6.5,0.17,1.47,1.64,0.9,0.22,0.105,0.895,0.859,0.212
1593,1627733_2017-18,25.2,82,2017-18,0.2,0.55,2.0,0.244,0.1,0.9,3.0,0.24,7.2,0.54,0.7,8.9,4.8,0.3,3.82,4.12,1.98,0.49,0.074,0.926,0.89,0.22
1594,203110_2017-18,32.7,70,2017-18,0.3,0.693,3.1,0.349,0.1,1.9,4.6,0.285,11.4,0.576,0.6,6.4,5.0,0.53,6.56,7.09,3.47,1.2,0.075,0.925,0.868,0.3
1595,1628407_2017-18,13.5,53,2017-18,0.1,0.25,0.7,0.105,0.0,0.5,1.8,0.225,3.4,0.67,0.2,12.5,6.0,0.02,0.64,0.66,0.43,0.06,0.029,0.971,0.92,0.12
1596,202779_2017-18,14.7,29,2017-18,0.3,0.25,1.7,0.25,0.1,0.1,0.9,0.103,2.6,0.382,0.3,12.0,8.2,0.0,0.62,0.62,0.34,0.0,0.0,1.0,0.769,0.0
1597,2730_2017-18,30.4,81,2017-18,0.9,0.678,7.7,0.411,0.1,2.9,6.4,0.313,13.8,0.677,0.8,4.1,3.8,2.86,4.85,7.72,4.49,2.59,0.371,0.629,0.867,0.5
1598,203939_2017-18,21.2,79,2017-18,0.7,0.593,4.9,0.35,0.1,1.1,2.8,0.269,6.6,0.592,0.6,6.6,5.3,0.99,3.61,4.59,2.24,0.81,0.215,0.785,0.859,0.311
1599,2548_2017-18,22.9,67,2017-18,0.3,0.58,2.6,0.289,0.1,0.7,2.4,0.223,5.5,0.55,0.6,8.3,6.5,0.13,1.31,1.45,0.76,0.15,0.093,0.907,0.75,0.147
1600,202734_2017-18,31.5,81,2017-18,0.4,0.393,2.0,0.348,0.0,0.4,1.7,0.201,4.4,0.5,0.4,10.8,9.5,0.02,1.48,1.5,0.85,0.15,0.016,0.984,0.921,0.158
1601,202334_2017-18,18.9,78,2017-18,0.7,0.667,6.1,0.384,0.1,1.6,3.4,0.311,8.4,0.6,0.7,5.3,4.0,2.51,6.46,8.99,4.56,1.77,0.28,0.719,0.85,0.329
1602,1628410_2017-18,2.2,1,2017-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,202327_2017-18,12.9,63,2017-18,0.5,0.574,2.5,0.439,0.0,0.5,0.9,0.354,3.1,0.414,0.4,7.5,5.4,0.52,3.14,3.67,1.87,0.37,0.143,0.857,0.887,0.173
1604,203901_2017-18,28.7,63,2017-18,0.5,0.469,3.8,0.268,0.1,0.4,2.9,0.124,5.4,0.621,0.3,10.9,8.0,0.08,0.87,0.95,0.46,0.16,0.083,0.917,0.853,0.294
1605,2731_2017-18,13.6,26,2017-18,0.9,0.489,3.2,0.566,0.0,1.0,1.8,0.342,6.1,0.459,0.7,5.7,5.3,0.5,4.0,4.5,2.19,0.73,0.111,0.889,0.877,0.292
