,pidSzn,MIN,GP,Season,STL,BLK,DEF_RIM_FGM,DEF_RIM_FGA,DEF_RIM_FG_PCT,FREQ,D_FGM,D_FGA,D_FG_PCT,PCT_PLUSMINUS,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEFLECTIONS,CHARGES_DRAWN,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT
2558,203992_2019-20,28.9,60,2019-20,1.1,0.2,1.8,2.6,0.714,1.0,4.23,9.77,0.433,-0.012,6.6,6.4,27.3,2.07,0.0,3.3,3.72
2559,202711_2019-20,33.1,63,2019-20,0.5,0.1,1.3,2.0,0.661,1.0,4.19,8.98,0.466,0.015,8.3,9.4,32.0,0.9,0.05,2.9,3.02
2560,1629626_2019-20,12.4,7,2019-20,0.3,0.9,1.1,1.9,0.615,1.0,3.5,7.17,0.488,0.032,3.0,2.5,11.3,0.71,0.0,2.71,2.43
2561,202954_2019-20,19.3,71,2019-20,0.9,0.2,1.1,1.6,0.67,1.0,2.93,6.62,0.443,-0.002,5.5,5.4,18.1,1.94,0.03,1.66,2.03
2562,203078_2019-20,36.0,57,2019-20,1.2,0.4,2.0,2.8,0.715,1.0,5.32,11.14,0.477,0.021,11.3,10.5,39.0,1.95,0.23,2.4,3.33
2563,1629634_2019-20,22.4,58,2019-20,0.6,0.8,2.3,4.2,0.545,1.0,4.12,9.4,0.439,-0.031,6.4,6.2,21.2,1.02,0.03,5.88,2.57
2564,1629164_2019-20,12.7,34,2019-20,0.4,0.1,0.8,1.1,0.667,1.0,2.56,5.44,0.471,0.022,4.0,2.9,12.6,0.62,0.0,1.15,1.29
2565,1627742_2019-20,33.8,61,2019-20,1.0,0.6,2.1,3.4,0.623,1.0,5.2,11.11,0.468,0.013,9.8,11.9,37.0,1.89,0.06,4.37,3.89
2566,202688_2019-20,18.5,25,2019-20,0.4,0.1,1.0,1.3,0.788,1.0,2.71,5.08,0.533,0.07,4.0,4.1,21.4,0.64,0.04,1.0,1.44
2567,1628968_2019-20,5.2,6,2019-20,0.0,0.2,0.2,0.7,0.25,1.0,2.5,5.0,0.5,0.035,1.0,1.5,4.7,0.17,0.17,0.67,0.5
2568,201572_2019-20,26.7,67,2019-20,0.7,2.4,2.9,6.3,0.467,1.0,6.97,16.51,0.422,-0.059,5.9,7.1,21.6,1.26,0.0,15.4,3.63
2569,1628971_2019-20,28.3,57,2019-20,1.1,0.5,2.2,3.2,0.665,1.0,4.95,10.91,0.453,-0.006,8.2,6.8,30.6,2.52,0.02,3.76,2.64
2570,203998_2019-20,8.1,30,2019-20,0.5,0.6,1.0,1.8,0.585,1.0,1.92,4.12,0.467,0.007,2.8,2.2,6.8,0.87,0.0,2.83,0.83
2571,1628981_2019-20,12.7,56,2019-20,0.3,0.3,1.9,2.9,0.673,1.0,3.35,6.89,0.485,0.008,3.8,3.7,14.0,0.5,0.0,2.95,1.71
2572,1627854_2019-20,25.2,62,2019-20,0.5,0.0,1.2,1.7,0.731,1.0,3.82,8.03,0.476,0.025,7.2,7.8,26.4,0.97,0.0,1.78,1.84
2573,1627741_2019-20,30.9,71,2019-20,0.9,0.2,2.6,3.5,0.736,1.0,5.39,10.73,0.503,0.052,8.4,8.5,30.9,1.88,0.01,3.88,3.21
2574,203468_2019-20,36.5,69,2019-20,0.8,0.6,1.8,2.5,0.718,1.0,5.77,13.04,0.442,-0.004,12.4,11.3,37.1,1.53,0.01,4.07,3.73
2575,101139_2019-20,16.1,10,2019-20,1.0,0.4,0.6,1.3,0.462,1.0,2.5,4.9,0.51,0.061,4.2,3.7,17.0,1.4,0.2,1.9,1.7
2576,1628997_2019-20,17.6,18,2019-20,0.7,0.4,0.9,1.7,0.548,1.0,2.88,6.65,0.434,-0.012,4.2,4.2,15.6,1.44,0.22,1.61,1.94
2577,1628403_2019-20,10.7,26,2019-20,0.1,0.3,1.8,2.7,0.686,1.0,3.24,6.08,0.533,0.05,3.9,4.3,11.9,0.59,0.07,3.44,1.11
2578,1629629_2019-20,26.7,58,2019-20,1.1,0.5,1.6,2.3,0.669,1.0,3.93,8.72,0.451,0.002,8.7,8.7,32.0,2.4,0.0,2.78,2.55
2579,1629661_2019-20,21.8,56,2019-20,0.6,0.4,1.6,2.3,0.69,1.0,3.54,6.95,0.509,0.059,5.7,5.8,22.6,0.77,0.11,2.82,2.14
2580,1626166_2019-20,22.9,8,2019-20,1.0,0.3,1.4,2.1,0.647,1.0,3.5,8.63,0.406,-0.026,5.1,6.3,20.8,2.13,0.38,4.0,2.88
2581,1627747_2019-20,29.6,45,2019-20,1.2,0.2,1.4,2.0,0.692,1.0,4.44,9.36,0.475,0.024,7.9,8.2,29.4,2.33,0.07,2.29,2.62
2582,2546_2019-20,32.8,57,2019-20,0.9,0.5,1.5,2.1,0.703,1.0,4.3,9.2,0.468,0.006,9.7,10.2,32.9,1.48,0.02,2.0,3.22
2583,1629035_2019-20,9.5,37,2019-20,0.3,0.1,0.4,0.6,0.762,1.0,1.12,2.82,0.396,-0.032,2.4,3.6,9.3,0.59,0.03,0.46,0.92
2584,1626224_2019-20,29.4,65,2019-20,0.8,0.2,2.0,2.7,0.718,1.0,4.51,9.43,0.478,0.022,8.0,9.6,35.0,1.85,0.12,3.92,2.6
2585,1628990_2019-20,18.8,28,2019-20,1.0,0.3,1.6,2.1,0.75,1.0,3.48,6.81,0.511,0.054,4.6,5.4,22.5,1.5,0.32,1.89,1.79
2586,202718_2019-20,10.8,5,2019-20,0.8,0.2,0.4,0.4,1.0,1.0,1.2,2.2,0.545,0.112,3.9,4.1,15.0,1.2,0.0,0.6,0.6
2587,1629718_2019-20,4.0,10,2019-20,0.2,0.2,0.1,0.2,0.5,1.0,0.83,2.0,0.417,-0.029,0.6,0.0,2.2,0.4,0.0,0.9,0.5
2588,1626184_2019-20,13.5,3,2019-20,0.7,0.0,0.7,1.0,0.667,1.0,4.0,5.0,0.8,0.35,4.1,2.4,13.5,1.0,0.0,1.0,1.0
2589,1627767_2019-20,10.2,47,2019-20,0.2,0.3,1.2,2.0,0.583,1.0,2.7,5.47,0.494,0.03,2.5,2.7,10.5,0.6,0.02,2.7,0.87
2590,1629002_2019-20,5.8,18,2019-20,0.2,0.3,0.6,1.0,0.611,1.0,4.15,8.46,0.491,0.054,2.3,1.4,7.0,0.33,0.0,1.56,1.0
2591,1628449_2019-20,13.2,62,2019-20,0.4,1.0,1.6,3.2,0.52,1.0,3.38,7.66,0.441,-0.021,4.1,3.6,10.9,0.56,0.05,4.65,2.21
2592,1629185_2019-20,14.3,28,2019-20,0.8,0.1,0.4,0.6,0.647,1.0,4.77,11.08,0.431,0.001,3.4,2.5,11.3,1.18,0.0,1.0,1.14
2593,1629598_2019-20,8.8,33,2019-20,0.3,0.2,0.5,0.7,0.682,1.0,1.52,4.03,0.376,-0.056,3.1,2.5,9.5,0.58,0.06,0.67,1.27
2594,101108_2019-20,31.5,70,2019-20,1.6,0.2,1.8,2.3,0.772,1.0,4.12,8.88,0.463,0.007,8.0,7.0,31.3,3.34,0.06,1.11,1.51
2595,1629735_2019-20,7.8,43,2019-20,0.2,0.5,1.4,2.0,0.694,1.0,2.94,5.53,0.531,0.053,2.7,2.4,7.0,0.59,0.11,1.86,0.66
2596,1626174_2019-20,21.5,61,2019-20,0.6,0.9,2.4,4.1,0.569,1.0,4.74,10.74,0.441,-0.025,6.0,5.3,22.7,1.03,0.0,6.63,2.65
2597,203991_2019-20,32.8,39,2019-20,0.8,1.8,5.2,8.9,0.579,1.0,8.51,18.15,0.469,-0.014,9.2,11.7,36.3,1.62,0.21,10.59,3.26
2598,1629632_2019-20,25.8,65,2019-20,0.8,0.1,1.5,2.1,0.717,1.0,3.46,6.77,0.511,0.064,6.7,7.2,27.2,1.32,0.06,2.17,2.37
2599,1628998_2019-20,18.8,48,2019-20,0.8,0.2,1.4,2.2,0.617,1.0,3.65,7.98,0.458,0.0,4.1,4.4,18.2,1.27,0.29,2.15,2.63
2600,203469_2019-20,23.2,57,2019-20,0.7,0.4,3.4,5.4,0.634,1.0,5.75,10.86,0.53,0.049,6.1,5.3,25.1,1.6,0.07,5.64,1.76
2601,1629012_2019-20,33.0,65,2019-20,1.0,0.1,2.2,2.8,0.783,1.0,5.63,11.15,0.505,0.057,8.8,10.8,39.3,1.69,0.02,2.57,3.51
2602,201147_2019-20,6.5,5,2019-20,0.8,0.0,0.2,0.2,1.0,1.0,1.67,3.33,0.5,0.063,2.4,0.8,5.3,1.4,0.2,1.0,0.8
2603,202709_2019-20,24.5,71,2019-20,0.7,0.3,1.1,1.6,0.658,1.0,3.51,7.83,0.448,-0.006,5.9,5.6,23.7,1.47,0.07,2.42,2.75
2604,201584_2019-20,14.5,23,2019-20,0.8,0.3,0.9,1.1,0.769,1.0,2.14,4.71,0.455,0.008,4.3,6.2,16.5,1.42,0.04,1.54,1.13
2605,1626245_2019-20,17.5,22,2019-20,0.5,0.1,2.9,3.8,0.762,1.0,4.57,8.24,0.555,0.068,5.7,5.0,20.4,1.0,0.0,3.5,0.82
2606,1626156_2019-20,32.3,45,2019-20,1.1,0.3,2.1,2.8,0.754,1.0,5.22,10.09,0.518,0.068,10.7,10.6,35.4,2.18,0.04,1.93,2.93
2607,201571_2019-20,24.9,57,2019-20,0.6,0.0,0.7,0.8,0.792,1.0,2.82,6.88,0.411,-0.029,6.3,7.3,23.9,0.82,0.07,0.95,2.11
2608,1628391_2019-20,9.8,37,2019-20,0.1,0.1,0.7,1.2,0.605,1.0,1.76,4.62,0.382,-0.06,3.0,2.8,8.8,0.22,0.05,2.38,1.35
2609,1629610_2019-20,10.9,13,2019-20,0.3,0.1,0.3,0.5,0.571,1.0,1.4,4.0,0.35,-0.075,3.4,1.8,10.6,0.77,0.08,1.54,1.46
2610,1627745_2019-20,16.1,55,2019-20,0.5,0.7,1.9,3.3,0.579,1.0,4.39,8.44,0.52,0.05,5.2,4.8,18.1,0.93,0.0,5.71,1.85
2611,203081_2019-20,37.5,65,2019-20,1.1,0.3,1.6,2.1,0.763,1.0,4.95,10.74,0.461,0.008,12.6,11.4,37.0,2.06,0.09,1.79,2.91
2612,1627814_2019-20,29.0,49,2019-20,1.0,0.1,1.7,2.2,0.787,1.0,4.7,9.32,0.505,0.051,8.0,9.2,28.7,1.31,0.12,2.02,3.18
2613,1628422_2019-20,17.4,48,2019-20,0.5,0.1,0.9,1.3,0.683,1.0,2.42,5.38,0.45,0.007,4.8,3.8,16.0,0.63,0.04,1.06,1.65
2614,1629655_2019-20,14.2,43,2019-20,0.3,1.3,2.0,3.8,0.519,1.0,3.07,6.85,0.448,-0.046,3.8,3.8,14.1,0.77,0.12,4.81,1.21
2615,1628464_2019-20,24.1,65,2019-20,0.6,1.3,3.2,5.8,0.551,1.0,6.06,13.25,0.458,-0.022,6.3,6.6,21.2,1.8,0.11,8.12,2.82
2616,201568_2019-20,29.6,62,2019-20,0.7,0.1,1.8,3.0,0.607,1.0,4.55,9.4,0.484,0.013,7.8,6.7,30.9,1.05,0.16,3.31,2.27
2617,201980_2019-20,24.8,68,2019-20,1.3,0.5,2.3,3.2,0.712,1.0,5.33,10.78,0.494,0.033,6.3,9.9,24.2,2.66,0.07,3.71,3.41
2618,203957_2019-20,13.9,35,2019-20,0.4,0.2,0.9,1.3,0.689,1.0,2.34,5.31,0.441,0.002,4.0,2.9,14.5,0.54,0.0,1.6,1.34
2619,1627863_2019-20,30.4,63,2019-20,1.1,0.5,2.3,3.3,0.684,1.0,5.25,11.03,0.476,0.023,8.6,9.4,32.7,1.57,0.1,5.03,3.62
2620,203967_2019-20,24.5,65,2019-20,0.6,0.2,2.5,4.0,0.627,1.0,5.12,10.66,0.481,0.016,6.8,7.0,26.7,1.18,0.05,5.71,2.8
2621,1629647_2019-20,18.5,61,2019-20,0.4,0.7,1.8,3.1,0.594,1.0,3.85,9.03,0.426,-0.022,5.2,4.2,18.2,0.49,0.0,3.66,3.33
2622,1629636_2019-20,30.9,59,2019-20,0.7,0.1,2.5,3.3,0.74,1.0,5.24,10.15,0.516,0.072,8.3,9.8,35.9,1.19,0.08,3.15,2.86
2623,1629133_2019-20,3.5,4,2019-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,-0.403,1.0,0.8,2.5,0.0,0.0,0.0,0.25
2624,1628021_2019-20,13.4,20,2019-20,0.6,0.6,0.6,1.5,0.414,1.0,2.4,5.85,0.41,-0.044,4.1,3.4,9.2,1.3,0.1,2.3,0.8
2625,202722_2019-20,29.3,54,2019-20,0.7,0.6,2.6,4.2,0.627,1.0,5.72,11.43,0.501,0.042,10.1,6.9,32.1,1.54,0.19,6.15,2.56
2626,1628368_2019-20,32.1,50,2019-20,1.5,0.5,1.6,2.0,0.78,1.0,4.68,10.24,0.457,0.012,8.1,9.0,32.3,2.92,0.02,2.04,4.1
2627,1629631_2019-20,32.0,63,2019-20,0.7,0.3,2.7,3.8,0.718,1.0,5.83,12.08,0.482,0.025,9.5,10.7,36.4,1.49,0.06,4.0,3.46
2628,1629001_2019-20,19.5,60,2019-20,1.3,0.3,1.4,2.1,0.648,1.0,3.59,7.17,0.501,0.045,5.2,5.3,17.9,2.58,0.0,2.0,1.68
2629,201599_2019-20,22.0,56,2019-20,0.3,0.9,1.4,2.7,0.516,1.0,3.96,9.79,0.405,-0.064,6.2,5.8,19.6,0.63,0.02,5.86,1.91
2630,1627761_2019-20,21.3,43,2019-20,1.3,0.4,1.5,2.8,0.546,1.0,3.49,7.26,0.481,0.029,7.2,6.1,21.7,2.28,0.0,2.51,1.3
2631,201942_2019-20,34.1,67,2019-20,1.0,0.3,1.5,2.0,0.737,1.0,4.06,7.99,0.508,0.048,10.4,10.0,35.0,1.75,0.04,2.29,1.88
2632,201960_2019-20,12.1,24,2019-20,0.3,0.2,1.5,2.3,0.673,1.0,2.64,5.95,0.443,-0.002,3.4,3.2,11.2,0.71,0.04,2.54,1.33
2633,1629731_2019-20,6.0,12,2019-20,0.2,0.3,0.8,1.3,0.625,1.0,1.17,2.58,0.452,-0.019,2.0,1.4,6.1,0.5,0.0,2.17,0.5
2634,1629028_2019-20,32.5,38,2019-20,0.7,1.5,3.3,6.2,0.536,1.0,7.63,18.61,0.41,-0.06,8.5,9.4,33.8,1.32,0.0,10.39,5.11
2635,1627749_2019-20,25.5,65,2019-20,1.7,0.2,2.2,3.2,0.707,1.0,4.69,9.59,0.489,0.026,7.1,7.4,26.7,3.09,0.0,3.06,3.23
2636,1626153_2019-20,21.5,72,2019-20,1.2,0.3,1.4,2.1,0.671,1.0,3.31,6.86,0.483,0.036,6.1,7.1,22.5,2.36,0.04,2.74,1.44
2637,203471_2019-20,30.8,65,2019-20,0.7,0.2,1.4,2.1,0.667,1.0,4.0,9.08,0.441,-0.005,8.3,6.8,30.7,1.38,0.18,2.55,2.72
2638,1628372_2019-20,15.8,34,2019-20,0.8,0.2,0.9,1.3,0.711,1.0,2.68,5.94,0.45,0.007,4.4,3.7,15.6,1.38,0.03,1.62,1.94
2639,1627756_2019-20,13.6,36,2019-20,0.7,0.2,1.0,1.3,0.729,1.0,2.74,5.55,0.494,0.044,3.0,3.6,13.6,0.86,0.0,1.78,1.89
2640,1629126_2019-20,9.1,39,2019-20,0.2,0.3,0.6,0.9,0.611,1.0,1.71,3.9,0.438,-0.01,2.8,2.3,9.7,0.44,0.03,1.51,0.97
2641,202324_2019-20,24.2,50,2019-20,0.6,0.9,3.7,6.0,0.623,1.0,6.4,12.76,0.502,0.019,6.4,8.5,25.5,1.35,0.02,8.78,2.35
2642,1627884_2019-20,23.3,58,2019-20,1.0,0.7,1.4,1.9,0.699,1.0,3.71,9.11,0.408,-0.048,6.3,5.1,22.3,2.0,0.07,3.12,3.49
2643,201565_2019-20,26.0,49,2019-20,0.8,0.3,1.3,1.9,0.71,1.0,3.9,8.23,0.473,0.031,7.2,7.7,28.9,1.1,0.02,1.88,2.06
2644,1628476_2019-20,9.6,26,2019-20,0.3,0.0,0.4,0.5,0.833,1.0,1.9,3.95,0.481,0.045,2.1,3.0,10.4,0.58,0.0,0.69,0.65
2645,1628401_2019-20,24.7,67,2019-20,0.6,0.9,2.1,3.2,0.665,1.0,5.18,11.31,0.458,0.0,6.9,6.1,23.8,1.43,0.44,4.6,3.84
2646,1626164_2019-20,35.9,70,2019-20,0.7,0.3,1.6,2.4,0.661,1.0,4.17,9.67,0.431,-0.018,9.5,9.7,37.6,1.34,0.06,3.04,2.83
2647,1628985_2019-20,7.3,11,2019-20,0.4,0.1,0.2,0.2,1.0,1.0,2.0,2.67,0.75,0.336,1.1,1.5,7.6,0.18,0.09,0.45,0.36
2648,1629719_2019-20,8.9,1,2019-20,0.0,0.0,3.0,3.0,1.0,1.0,8.0,12.0,0.667,0.234,5.1,5.1,18.2,0.0,0.0,1.0,1.0
2649,1628984_2019-20,35.2,62,2019-20,1.0,0.2,1.5,2.2,0.683,1.0,4.77,9.76,0.489,0.041,10.0,8.4,37.2,2.05,0.21,1.68,3.14
2650,1629608_2019-20,4.7,6,2019-20,0.2,0.0,0.3,0.7,0.5,1.0,0.83,1.83,0.455,-0.037,1.4,1.0,4.7,0.17,0.0,1.33,0.5
2651,203473_2019-20,17.6,44,2019-20,0.6,0.9,1.8,3.5,0.5,1.0,3.6,8.26,0.437,-0.044,5.0,4.1,15.8,1.52,0.14,5.07,1.64
2652,1628415_2019-20,28.9,73,2019-20,0.9,0.4,1.3,2.0,0.639,1.0,4.58,10.51,0.435,-0.016,8.1,8.4,27.4,2.23,0.04,3.49,4.03
2653,203079_2019-20,20.7,10,2019-20,0.4,0.6,1.0,1.4,0.714,1.0,3.33,6.78,0.492,0.053,5.1,5.2,17.4,0.7,0.0,1.1,2.8
2654,1627734_2019-20,34.8,62,2019-20,0.8,0.5,3.4,5.7,0.596,1.0,6.95,14.66,0.474,-0.002,8.6,9.8,33.9,1.4,0.0,7.63,3.63
2655,1628378_2019-20,34.3,69,2019-20,1.0,0.2,1.2,1.9,0.649,1.0,4.13,9.0,0.459,0.01,8.6,9.2,33.7,1.9,0.04,2.54,2.48
2656,1629743_2019-20,14.8,9,2019-20,0.3,0.7,1.6,2.6,0.609,1.0,3.11,7.11,0.438,-0.04,3.6,4.5,14.0,0.56,0.0,4.89,2.11
2657,1628978_2019-20,23.0,65,2019-20,1.3,0.3,1.0,1.6,0.61,1.0,3.22,7.14,0.45,0.007,5.5,7.4,19.9,2.24,0.02,2.39,2.38
2658,1627827_2019-20,30.1,69,2019-20,0.7,0.6,2.3,3.8,0.605,1.0,5.39,12.33,0.437,-0.027,8.5,10.0,30.4,1.55,0.03,4.92,3.63
2659,203926_2019-20,19.9,69,2019-20,0.2,0.1,1.3,1.8,0.74,1.0,3.2,6.83,0.469,0.023,6.5,5.5,19.9,0.3,0.03,2.46,2.28
2660,1627733_2019-20,18.7,15,2019-20,0.3,0.5,2.4,3.2,0.75,1.0,4.71,10.21,0.462,-0.011,4.9,6.1,16.3,0.69,0.0,7.0,2.81
2661,203110_2019-20,28.4,43,2019-20,1.4,0.8,2.1,3.9,0.544,1.0,5.02,11.49,0.437,-0.028,7.4,8.2,27.1,2.88,0.19,5.77,3.93
2662,1629234_2019-20,12.4,22,2019-20,0.2,0.8,1.7,3.0,0.569,1.0,3.83,7.89,0.486,0.008,4.2,3.6,13.5,0.45,0.05,3.77,1.27
2663,1629130_2019-20,29.5,72,2019-20,0.5,0.3,1.6,2.3,0.722,1.0,4.27,9.42,0.453,0.004,6.9,7.3,26.7,1.11,0.12,2.88,3.45
2664,1628605_2019-20,6.7,2,2019-20,0.0,0.0,0.5,1.0,0.5,1.0,1.5,3.0,0.5,0.08,4.1,0.0,3.0,0.0,0.0,1.0,1.0
2665,1628407_2019-20,17.6,39,2019-20,0.6,0.1,1.0,1.5,0.702,1.0,2.56,5.58,0.458,0.012,4.7,4.9,20.6,0.92,0.0,0.95,1.87
2666,2730_2019-20,18.9,69,2019-20,0.4,1.1,2.3,3.6,0.637,1.0,4.14,8.74,0.474,0.004,4.7,6.2,17.2,1.25,0.0,5.25,1.33
2667,203939_2019-20,26.4,39,2019-20,0.8,0.5,2.6,4.4,0.59,1.0,6.05,12.79,0.473,-0.004,7.2,8.6,27.3,1.85,0.08,7.9,4.05
2668,1629058_2019-20,12.2,40,2019-20,0.4,0.0,0.7,1.2,0.609,1.0,1.95,4.78,0.407,-0.033,3.7,4.0,10.8,0.53,0.0,1.38,1.35
2669,202734_2019-20,18.3,55,2019-20,0.6,0.2,1.0,1.5,0.675,1.0,2.48,5.17,0.48,0.029,5.2,5.1,21.3,1.2,0.04,2.09,1.27
2670,202334_2019-20,10.8,28,2019-20,0.4,0.3,1.5,2.1,0.695,1.0,3.07,6.14,0.5,0.032,1.8,3.4,9.7,0.57,0.0,3.79,0.96
2671,1628410_2019-20,14.4,31,2019-20,0.5,0.3,0.5,0.8,0.68,1.0,2.11,4.54,0.465,0.018,4.9,3.4,15.4,1.19,0.0,1.39,1.42
2672,203901_2019-20,27.7,45,2019-20,1.6,0.4,1.5,2.3,0.654,1.0,4.53,11.02,0.411,-0.039,7.0,7.9,25.1,2.6,0.0,2.8,2.91
2673,1629059_2019-20,13.0,54,2019-20,0.4,0.1,1.0,1.3,0.8,1.0,2.73,5.0,0.546,0.101,4.1,3.1,13.8,0.91,0.0,1.35,1.27
2674,1626144_2019-20,15.7,54,2019-20,0.4,0.2,0.7,1.0,0.661,1.0,2.27,4.94,0.459,0.023,4.1,4.2,16.5,0.69,0.0,1.7,1.48
2675,202683_2019-20,17.0,58,2019-20,0.4,0.7,2.1,3.3,0.63,1.0,4.11,8.41,0.488,0.003,4.6,4.5,16.3,0.67,0.0,4.43,1.17
2676,202339_2019-20,26.9,60,2019-20,0.9,0.4,1.0,1.6,0.632,1.0,4.0,9.66,0.414,-0.033,6.2,7.2,22.6,1.62,0.05,2.89,3.25
2677,201569_2019-20,28.2,36,2019-20,0.6,0.4,1.0,1.4,0.692,1.0,2.64,7.64,0.345,-0.107,9.4,8.6,32.4,1.28,0.0,1.5,2.11
2678,1628450_2019-20,19.1,1,2019-20,0.0,0.0,0.0,1.0,0.0,1.0,4.0,7.0,0.571,0.117,3.0,8.1,10.1,0.0,0.0,2.0,1.0
2679,1629672_2019-20,27.6,60,2019-20,0.5,0.2,1.7,2.6,0.654,1.0,4.1,8.78,0.467,0.012,8.0,9.7,28.9,1.15,0.05,3.37,2.53
2680,101141_2019-20,15.7,62,2019-20,0.4,0.3,0.8,1.4,0.551,1.0,2.25,5.5,0.409,-0.047,3.7,4.8,12.8,0.87,0.17,2.24,1.92
2681,203095_2019-20,31.4,66,2019-20,1.1,0.2,1.6,2.2,0.733,1.0,4.83,9.88,0.489,0.037,7.2,6.9,30.7,2.03,0.08,2.29,2.91
2682,202323_2019-20,13.2,19,2019-20,0.5,0.4,1.3,1.9,0.676,1.0,2.26,5.37,0.422,-0.028,4.5,3.7,14.2,0.68,0.0,1.89,1.68
2683,1628402_2019-20,13.4,58,2019-20,0.3,0.1,0.7,1.1,0.683,1.0,4.3,9.56,0.45,0.004,4.3,4.6,15.8,0.64,0.02,1.37,1.53
2684,1626163_2019-20,19.6,38,2019-20,0.4,0.2,2.7,4.3,0.636,1.0,4.97,9.61,0.518,0.048,5.0,5.0,22.8,0.69,0.13,5.46,1.72
2685,1628412_2019-20,13.1,9,2019-20,0.6,0.1,0.3,0.7,0.5,1.0,2.17,6.67,0.325,-0.114,3.3,2.9,11.3,0.56,0.0,1.78,1.11
2686,1628373_2019-20,20.8,57,2019-20,0.9,0.3,1.4,2.0,0.723,1.0,3.5,7.21,0.485,0.036,5.7,5.4,18.5,1.93,0.09,2.37,1.91
2687,1627832_2019-20,35.7,54,2019-20,1.9,0.3,1.3,1.7,0.753,1.0,4.72,11.56,0.409,-0.037,10.1,9.4,30.1,4.19,0.02,2.39,4.3
2688,1627788_2019-20,21.7,72,2019-20,0.6,0.2,1.0,1.7,0.573,1.0,3.06,6.88,0.444,-0.001,5.2,6.8,22.8,1.0,0.08,2.35,1.75
2689,1629216_2019-20,9.2,9,2019-20,0.6,0.0,0.6,0.6,1.0,1.0,5.2,12.4,0.419,0.011,2.4,1.7,5.4,0.67,0.11,0.22,1.67
2690,202066_2019-20,27.9,62,2019-20,0.8,0.5,1.7,2.5,0.678,1.0,4.66,10.54,0.442,-0.008,7.8,7.3,26.2,1.63,0.03,3.23,3.03
