,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,Season
1660,Lineups,-201571-201572-201950-203114-,D. Augustin - B. Lopez - J. Holiday - K. Middleton,1610612749,MIL,17,12,5,0.706,61.0,0.517,0.157,0.114,0.297,0.52,0.205,0.083,0.236,980,630,25673,7927,1671,13538,16629,13764,9939,14469,14161,18590,17744,2020-21
1661,Lineups,-201599-203925-1628971-1629013-,D. Jordan - J. Harris - B. Brown - L. Shamet,1610612751,BKN,11,8,3,0.727,61.0,0.55,0.303,0.157,0.317,0.533,0.257,0.175,0.216,2133,1353,21655,7663,1670,11275,9060,19378,9007,15252,17176,7410,16329,2020-21
1662,Lineups,-1629130-1629216-1629639-1630173-,D. Robinson - G. Vincent - T. Herro - P. Achiuwa,1610612748,MIA,8,2,6,0.25,61.0,0.543,0.209,0.144,0.258,0.617,0.194,0.217,0.231,3466,6537,26656,18084,1684,11826,13833,18115,12168,20439,13381,4551,17313,2020-21
1663,Lineups,-202339-1628404-1629627-1629638-,E. Bledsoe - J. Hart - Z. Williamson - N. Alexander-Walker,1610612740,NOP,15,6,9,0.4,61.0,0.522,0.23,0.181,0.318,0.636,0.209,0.175,0.203,1271,2068,28106,15478,1672,13217,12633,21623,8952,21341,14334,7374,15561,2020-21
1664,Lineups,-202339-1626195-1627742-1628404-,E. Bledsoe - W. Hernangomez - B. Ingram - J. Hart,1610612740,NOP,16,8,8,0.5,61.0,0.595,0.209,0.162,0.304,0.628,0.145,0.104,0.239,1126,1353,27800,11146,1679,8363,13829,19771,9547,21132,11102,16245,17887,2020-21
1665,Lineups,-203914-203999-1627750-1628420-,G. Harris - N. Jokic - J. Murray - M. Morris,1610612743,DEN,11,6,5,0.545,61.0,0.527,0.3,0.116,0.367,0.442,0.347,0.12,0.211,2133,2068,25673,10917,1665,12909,9092,13996,6064,8684,21171,14236,15885,2020-21
1666,Lineups,-202330-1626179-1628370-1628970-,G. Hayward - T. Rozier - M. Monk - M. Bridges,1610612766,CHA,13,8,5,0.615,61.0,0.623,0.333,0.074,0.22,0.554,0.215,0.09,0.253,1632,1353,25673,9774,1660,7024,7513,9516,15241,16684,14646,17882,19641,2020-21
1667,Lineups,-1627759-1628369-1629684-1630202-,J. Brown - J. Tatum - G. Williams - P. Pritchard,1610612738,BOS,20,8,12,0.4,61.0,0.568,0.396,0.134,0.356,0.474,0.286,0.172,0.176,687,1353,28669,15478,1663,10100,6281,16468,6420,10140,18286,7622,13116,2020-21
1668,Lineups,-201145-202681-203925-1627789-,J. Green - K. Irving - J. Harris - T. Luwawu-Cabarrot,1610612751,BKN,16,9,7,0.563,61.0,0.537,0.347,0.11,0.333,0.505,0.5,0.097,0.274,1126,1098,27319,10729,1683,12287,7346,12973,6803,13795,24058,17072,20537,2020-21
1669,Lineups,-201950-203114-1626192-1627854-,J. Holiday - K. Middleton - P. Connaughton - B. Forbes,1610612749,MIL,22,13,9,0.591,61.0,0.553,0.238,0.121,0.234,0.526,0.272,0.112,0.185,547,530,28106,10368,1666,11139,12247,14548,14407,14777,17753,15012,13723,2020-21
1670,Lineups,-203087-203200-204456-1627763-,J. Lamb - J. Holiday - T. McConnell - M. Brogdon,1610612754,IND,17,7,10,0.412,61.0,0.525,0.444,0.158,0.278,0.532,0.278,0.156,0.214,980,1659,28360,15454,1681,13038,5010,19383,11048,15222,18027,9508,16104,2020-21
1671,Lineups,-1627774-1629020-1629669-1630183-,J. Layman - J. Vanderbilt - J. Nowell - J. McDaniels,1610612750,MIN,7,2,5,0.286,61.0,0.482,0.193,0.163,0.262,0.427,0.275,0.145,0.226,4033,6537,25673,17860,1687,17172,14789,19845,12013,7967,17957,10551,17116,2020-21
1672,Lineups,-1629669-1629675-1630162-1630183-,J. Nowell - N. Reid - A. Edwards - J. McDaniels,1610612750,MIN,15,3,12,0.2,61.0,0.492,0.25,0.064,0.259,0.534,0.21,0.171,0.265,1271,4604,28669,18857,1676,16818,11209,8909,12091,15323,14361,7624,20062,2020-21
1673,Lineups,-202685-203937-1626145-1630217-,J. Valanciunas - K. Anderson - T. Jones - D. Bane,1610612763,MEM,27,11,16,0.407,61.0,0.476,0.252,0.122,0.299,0.51,0.202,0.194,0.105,295,773,28944,15474,1667,17431,11198,14704,9900,13959,14078,6134,9603,2020-21
1674,Lineups,-203937-1628415-1629634-1630214-,K. Anderson - D. Brooks - B. Clarke - X. Tillman,1610612763,MEM,7,4,3,0.571,61.0,0.555,0.218,0.156,0.151,0.624,0.22,0.207,0.219,4033,3408,21655,10490,1660,11076,13363,19231,18610,20631,14867,4882,16461,2020-21
1675,Lineups,-203937-1626145-1630214-1630217-,K. Anderson - T. Jones - X. Tillman - D. Bane,1610612763,MEM,29,16,13,0.552,61.0,0.546,0.266,0.096,0.193,0.602,0.259,0.164,0.339,236,301,28758,10897,1678,11599,10765,11535,16950,19815,17241,8834,24088,2020-21
1676,Lineups,-2544-1627936-1628398-1629659-,L. James - A. Caruso - K. Kuzma - T. Horton-Tucker,1610612747,LAL,10,8,2,0.8,61.0,0.481,0.33,0.177,0.29,0.525,0.212,0.215,0.267,2503,1353,17094,6631,1669,17193,8311,21470,10184,14737,14473,4582,20073,2020-21
1677,Lineups,-1626204-1626224-1628386-1629636-,L. Nance Jr. - C. Osman - J. Allen - D. Garland,1610612739,CLE,11,4,7,0.364,61.0,0.465,0.239,0.173,0.343,0.547,0.281,0.217,0.141,2133,3408,27319,16165,1688,17941,12175,21162,6725,16190,18160,4551,10872,2020-21
1678,Lineups,-203486-203924-1626153-1628402-,M. Plumlee - J. Grant - D. Wright - F. Jackson,1610612765,DET,4,2,2,0.5,61.0,0.491,0.393,0.16,0.25,0.514,0.238,0.163,0.147,7446,6537,17094,11146,1682,16877,6318,19677,12319,14146,15949,8904,11480,2020-21
1679,Lineups,-201587-202704-1627826-1629611-,N. Batum - R. Jackson - I. Zubac - T. Mann,1610612746,LAC,19,13,6,0.684,61.0,0.563,0.193,0.13,0.358,0.545,0.287,0.145,0.118,783,530,26656,8099,1662,10348,14773,15889,6310,16022,18828,10551,10081,2020-21
1680,Lineups,-203999-1628408-1628420-1629008-,N. Jokic - P. Dozier - M. Morris - M. Porter Jr.,1610612743,DEN,16,11,5,0.688,61.0,0.585,0.313,0.111,0.327,0.45,0.193,0.129,0.136,1126,773,25673,8075,1673,8889,8669,12990,8757,8981,13314,12862,10763,2020-21
1681,Lineups,-203457-203493-203944-1628373-,N. Noel - R. Bullock - J. Randle - F. Ntilikina,1610612752,NYK,15,9,6,0.6,61.0,0.495,0.161,0.149,0.109,0.469,0.23,0.078,0.203,1271,1098,26656,9860,1677,16771,16455,18466,19868,9885,15565,18810,15552,2020-21
1682,Lineups,-202696-203516-203920-1630175-,N. Vucevic - J. Ennis III - K. Birch - C. Anthony,1610612753,ORL,15,4,11,0.267,61.0,0.495,0.208,0.15,0.19,0.537,0.183,0.116,0.134,1271,3408,28545,18074,1675,16759,13887,18513,17054,15517,12886,14602,10746,2020-21
1683,Lineups,-202696-203487-203932-1628365-,N. Vucevic - M. Carter-Williams - A. Gordon - M. Fultz,1610612753,ORL,7,5,2,0.714,61.0,0.483,0.229,0.098,0.278,0.544,0.147,0.167,0.095,4033,2617,17094,7746,1668,17137,12670,11707,11048,15998,11134,7793,9344,2020-21
1684,Lineups,-202696-203487-1628407-1629109-,N. Vucevic - M. Carter-Williams - D. Bacon - G. Clark,1610612753,ORL,7,2,5,0.286,61.0,0.526,0.216,0.115,0.182,0.608,0.226,0.17,0.085,4033,6537,25673,17860,1680,13000,13486,13854,17212,20088,15406,7693,9133,2020-21
1685,Lineups,-201937-1626157-1629669-1630162-,R. Rubio - K. Towns - J. Nowell - A. Edwards,1610612750,MIN,20,6,14,0.3,61.0,0.519,0.5,0.139,0.303,0.583,0.313,0.121,0.219,687,2068,28839,17784,1686,13412,3725,16926,9556,18476,19736,14036,16489,2020-21
1686,Lineups,-201937-1626157-1629675-1630162-,R. Rubio - K. Towns - N. Reid - A. Edwards,1610612750,MIN,19,8,11,0.421,61.0,0.5,0.283,0.115,0.25,0.602,0.239,0.098,0.224,783,1353,28545,15398,1685,14016,10050,13904,12319,19813,16023,17020,16999,2020-21
1687,Lineups,-1626161-1627827-1628467-1629029-,W. Cauley-Stein - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,11,9,2,0.818,61.0,0.557,0.429,0.131,0.177,0.483,0.168,0.135,0.229,2133,1098,17094,6593,1664,10841,5259,16072,17477,10503,12164,12071,17274,2020-21
1688,Lineups,-2546-203468-203994-1626181-,C. Anthony - C. McCollum - J. Nurkic - N. Powell,1610612757,POR,14,9,5,0.643,60.0,0.538,0.252,0.104,0.265,0.54,0.27,0.133,0.139,1440,1098,25673,9487,1704,12254,11197,12473,11843,15711,17709,12463,10842,2020-21
1689,Lineups,-2546-203081-1627884-1629014-,C. Anthony - D. Lillard - D. Jones Jr. - A. Simons,1610612757,POR,19,12,7,0.632,60.0,0.495,0.282,0.143,0.267,0.552,0.292,0.14,0.229,783,630,27319,9598,1712,16757,10091,17207,11671,16566,18984,11647,17248,2020-21
1690,Lineups,-2730-202699-1627732-1629003-,D. Howard - T. Harris - B. Simmons - S. Milton,1610612755,PHI,26,20,6,0.769,60.0,0.49,0.347,0.183,0.311,0.504,0.228,0.147,0.244,328,135,26656,7002,1694,16904,7347,21961,9230,13788,15495,10376,18072,2020-21
1691,Lineups,-201599-202681-203925-1627789-,D. Jordan - K. Irving - J. Harris - T. Luwawu-Cabarrot,1610612751,BKN,14,8,6,0.571,60.0,0.534,0.155,0.12,0.221,0.516,0.218,0.112,0.294,1440,1353,26656,10490,1707,12469,16679,14536,15234,14229,14774,15009,21517,2020-21
1692,Lineups,-203095-203935-1628369-1629057-,E. Fournier - M. Smart - J. Tatum - R. Williams III,1610612738,BOS,6,3,3,0.5,60.0,0.551,0.164,0.07,0.254,0.515,0.41,0.183,0.192,4866,4604,21655,11146,1718,11262,16378,9231,12282,14184,22913,6696,14139,2020-21
1693,Lineups,-202330-1628370-1628970-1629023-,G. Hayward - M. Monk - M. Bridges - P. Washington,1610612766,CHA,14,8,6,0.571,60.0,0.601,0.248,0.112,0.237,0.558,0.283,0.129,0.31,1440,1353,26656,10490,1710,7876,11856,13653,14254,16952,18251,12796,22183,2020-21
1694,Lineups,-1628386-1628422-1629731-1630171-,J. Allen - D. Dotson - D. Wade - I. Okoro,1610612739,CLE,12,3,9,0.25,60.0,0.5,0.255,0.176,0.233,0.604,0.132,0.132,0.197,1852,4604,28106,18084,1721,14016,11138,21305,14424,19880,10466,12508,14342,2020-21
1695,Lineups,-203109-1626163-1626164-1626166-,J. Crowder - F. Kaminsky - D. Booker - C. Payne,1610612756,PHX,11,7,4,0.636,60.0,0.588,0.289,0.061,0.167,0.491,0.396,0.131,0.243,2133,1659,24126,9530,1709,8773,9543,8704,17674,10764,22243,12620,18035,2020-21
1696,Lineups,-200755-1628404-1629637-1629638-,J. Redick - J. Hart - J. Hayes - N. Alexander-Walker,1610612740,NOP,10,4,6,0.4,60.0,0.516,0.436,0.168,0.185,0.656,0.274,0.14,0.217,2503,3408,26656,15478,1711,13577,5216,20924,17172,22115,17914,11647,16359,2020-21
1697,Lineups,-201952-1628369-1628400-1630202-,J. Teague - J. Tatum - S. Ojeleye - P. Pritchard,1610612738,BOS,11,7,4,0.636,60.0,0.659,0.171,0.112,0.526,0.639,0.32,0.144,0.186,2133,1659,24126,9530,1714,5507,15873,13655,1939,21497,19914,10605,13771,2020-21
1698,Lineups,-1626157-1629669-1630162-1630183-,K. Towns - J. Nowell - A. Edwards - J. McDaniels,1610612750,MIN,20,5,15,0.25,60.0,0.51,0.34,0.135,0.279,0.581,0.231,0.14,0.297,687,2617,28894,18084,1705,13837,7469,16568,11035,18422,15576,11647,21654,2020-21
1699,Lineups,-101150-201568-203524-1630168-,L. Williams - D. Gallinari - S. Hill - O. Okongwu,1610612737,ATL,10,8,2,0.8,60.0,0.54,0.205,0.103,0.246,0.495,0.284,0.116,0.155,2503,1353,17094,6631,1706,12059,13966,12370,13946,10871,18275,14602,11823,2020-21
1700,Lineups,-201144-202711-203497-203903-,M. Conley - B. Bogdanovic - R. Gobert - J. Clarkson,1610612762,UTA,21,13,8,0.619,60.0,0.542,0.229,0.146,0.265,0.513,0.138,0.121,0.25,615,530,27800,9762,1690,11892,12670,18237,11843,14083,10671,14036,18205,2020-21
1701,Lineups,-201587-202331-202695-1628379-,N. Batum - P. George - K. Leonard - L. Kennard,1610612746,LAC,17,13,4,0.765,60.0,0.632,0.235,0.199,0.22,0.58,0.255,0.138,0.194,980,530,24126,7025,1697,6370,12314,22565,15248,18388,17118,11824,14214,2020-21
1702,Lineups,-202696-1628407-1629109-1630175-,N. Vucevic - D. Bacon - G. Clark - C. Anthony,1610612753,ORL,11,2,9,0.182,60.0,0.439,0.217,0.112,0.268,0.549,0.212,0.089,0.205,2133,6537,28106,19213,1708,19129,13380,13655,11662,16312,14497,17951,15636,2020-21
1703,Lineups,-202696-203487-1628407-1629643-,N. Vucevic - M. Carter-Williams - D. Bacon - C. Okeke,1610612753,ORL,11,3,8,0.273,60.0,0.495,0.138,0.162,0.154,0.542,0.259,0.138,0.176,2133,4604,27800,18042,1719,16750,17551,19771,18478,15787,17241,11824,13121,2020-21
1704,Lineups,-202331-202694-202704-1629611-,P. George - M. Morris Sr. - R. Jackson - T. Mann,1610612746,LAC,8,4,4,0.5,60.0,0.535,0.122,0.125,0.234,0.564,0.127,0.112,0.222,3466,3408,24126,11146,1689,12461,18180,14858,14407,17388,10349,15007,16576,2020-21
1705,Lineups,-202335-1628379-1629599-1629611-,P. Patterson - L. Kennard - A. Coffey - T. Mann,1610612746,LAC,11,9,2,0.818,60.0,0.564,0.229,0.065,0.19,0.534,0.26,0.122,0.203,2133,1098,17094,6593,1700,10298,12657,8958,17000,15325,17275,13978,15561,2020-21
1706,Lineups,-200782-202322-203506-1627863-,P. Tucker - J. Wall - V. Oladipo - D. House Jr.,1610612745,HOU,6,1,5,0.167,60.0,0.473,0.191,0.107,0.2,0.593,0.433,0.16,0.25,4866,10228,25673,19232,1715,17572,14852,12707,15824,19171,23298,9081,18205,2020-21
1707,Lineups,-201577-202722-203078-1630166-,R. Lopez - D. Bertans - B. Beal - D. Avdija,1610612764,WAS,21,11,10,0.524,60.0,0.627,0.406,0.141,0.265,0.464,0.226,0.074,0.225,615,773,28360,11097,1691,6481,5707,17116,11831,9611,15364,19194,17040,2020-21
1708,Lineups,-201937-1627774-1629669-1630183-,R. Rubio - J. Layman - J. Nowell - J. McDaniels,1610612750,MIN,8,2,6,0.25,60.0,0.486,0.178,0.194,0.286,0.436,0.248,0.154,0.241,3466,6537,26656,18084,1713,17042,15627,22470,10285,8358,16335,9592,17950,2020-21
1709,Lineups,-2772-201609-1628389-1629639-,T. Ariza - G. Dragic - B. Adebayo - T. Herro,1610612748,MIA,16,10,6,0.625,60.0,0.446,0.324,0.128,0.211,0.522,0.205,0.101,0.186,1126,923,26656,9617,1692,18808,8387,15685,15574,14564,14183,16441,13771,2020-21
1710,Lineups,-1626145-1628415-1629634-1630217-,T. Jones - D. Brooks - B. Clarke - D. Bane,1610612763,MEM,20,13,7,0.65,60.0,0.647,0.16,0.141,0.278,0.476,0.33,0.175,0.263,687,530,27319,9454,1703,5842,16535,17116,11048,10232,20135,7374,19934,2020-21
1711,Lineups,-1626145-1628415-1629634-1630214-,T. Jones - D. Brooks - B. Clarke - X. Tillman,1610612763,MEM,19,14,5,0.737,60.0,0.563,0.058,0.16,0.29,0.433,0.219,0.193,0.224,783,443,25673,7636,1699,10351,19763,19677,10184,8258,14828,6167,16999,2020-21
1712,Lineups,-1626145-1628415-1629001-1629634-,T. Jones - D. Brooks - D. Melton - B. Clarke,1610612763,MEM,17,12,5,0.706,60.0,0.584,0.143,0.128,0.361,0.554,0.245,0.169,0.225,980,630,25673,7927,1698,8906,17148,15695,6269,16688,16286,7751,17067,2020-21
1713,Lineups,-204456-1627734-1628410-1628988-,T. McConnell - D. Sabonis - E. Sumner - A. Holiday,1610612754,IND,18,4,14,0.222,60.0,0.553,0.32,0.164,0.283,0.576,0.277,0.179,0.284,867,3408,28839,18791,1716,11137,8472,19920,10901,18150,18010,7087,20803,2020-21
1714,Lineups,-203082-203932-1629109-1629648-,T. Ross - A. Gordon - G. Clark - J. Bone,1610612753,ORL,5,0,5,0.0,60.0,0.454,0.306,0.15,0.314,0.589,0.259,0.109,0.203,5911,19573,25673,19573,1693,18482,8965,18513,9096,18994,17239,15771,15552,2020-21
1715,Lineups,-202684-203095-203935-1628369-,T. Thompson - E. Fournier - M. Smart - J. Tatum,1610612738,BOS,5,0,5,0.0,60.0,0.564,0.2,0.155,0.258,0.578,0.248,0.125,0.129,5911,19573,25673,19573,1695,10327,14082,19204,12148,18279,16335,13082,10566,2020-21
1716,Lineups,-202684-202689-1628369-1629684-,T. Thompson - K. Walker - J. Tatum - G. Williams,1610612738,BOS,12,7,5,0.583,60.0,0.474,0.417,0.117,0.18,0.549,0.196,0.116,0.214,1852,1659,25673,10401,1701,17505,5517,14100,17437,16339,13466,14602,16104,2020-21
1717,Lineups,-203115-203999-1628408-1628420-,W. Barton - N. Jokic - P. Dozier - M. Morris,1610612743,DEN,15,9,6,0.6,60.0,0.589,0.243,0.13,0.345,0.562,0.152,0.132,0.169,1271,1098,26656,9860,1696,8706,12014,15907,6674,17153,11282,12540,12864,2020-21
1718,Lineups,-1629117-1629637-1629638-1630184-,W. Gabriel - J. Hayes - N. Alexander-Walker - K. Lewis Jr.,1610612740,NOP,7,2,5,0.286,60.0,0.453,0.181,0.119,0.296,0.518,0.209,0.157,0.225,4033,6537,25673,17860,1702,18511,15516,14356,9990,14343,14334,9383,17046,2020-21
1719,Lineups,-202083-203076-1626149-1628398-,W. Matthews - A. Davis - M. Harrell - K. Kuzma,1610612747,LAL,13,9,4,0.692,60.0,0.477,0.216,0.155,0.246,0.556,0.271,0.131,0.2,1632,1098,24126,8033,1717,17341,13448,19204,13945,16909,17731,12620,14392,2020-21
1720,Lineups,-1629627-1629637-1629638-1630184-,Z. Williamson - J. Hayes - N. Alexander-Walker - K. Lewis Jr.,1610612740,NOP,10,5,5,0.5,60.0,0.509,0.304,0.155,0.323,0.404,0.226,0.124,0.215,2503,2617,25673,11146,1720,13870,9034,19204,8828,7196,15397,13842,16296,2020-21
1721,Lineups,-203076-203083-203484-1629659-,A. Davis - A. Drummond - K. Caldwell-Pope - T. Horton-Tucker,1610612747,LAL,5,3,2,0.6,59.0,0.549,0.382,0.134,0.317,0.529,0.272,0.119,0.178,5911,4604,17094,9860,1754,11442,6488,16485,9007,14968,17752,14322,13265,2020-21
1722,Lineups,-2738-202710-1628389-1629134-,A. Iguodala - J. Butler - B. Adebayo - K. Nunn,1610612748,MIA,18,14,4,0.778,59.0,0.449,0.49,0.142,0.35,0.533,0.302,0.104,0.173,867,443,24126,6939,1755,18721,4615,17180,6554,15246,19342,16218,13004,2020-21
1723,Lineups,-203085-203944-1629628-1630193-,A. Rivers - J. Randle - R. Barrett - I. Quickley,1610612752,NYK,14,7,7,0.5,59.0,0.606,0.327,0.127,0.296,0.464,0.2,0.131,0.269,1440,1659,27319,11146,1735,7715,8342,15603,9948,9607,13524,12596,20222,2020-21
1724,Lineups,-203952-1626162-1629673-1630164-,A. Wiggins - K. Oubre Jr. - J. Poole - J. Wiseman,1610612744,GSW,7,1,6,0.143,59.0,0.538,0.179,0.144,0.237,0.659,0.262,0.074,0.138,4033,10228,26656,19402,1760,12258,15559,18117,14254,22195,17356,19141,10814,2020-21
1725,Lineups,-202954-203952-1627814-1629308-,B. Wanamaker - A. Wiggins - D. Lee - J. Toscano-Anderson,1610612744,GSW,9,5,4,0.556,59.0,0.596,0.222,0.156,0.216,0.431,0.176,0.12,0.221,2932,2617,24126,10763,1763,8353,12890,19260,15377,8195,12410,14236,16560,2020-21
1726,Lineups,-2546-203081-203468-1626181-,C. Anthony - D. Lillard - C. McCollum - N. Powell,1610612757,POR,18,9,9,0.5,59.0,0.595,0.24,0.085,0.319,0.539,0.378,0.146,0.159,867,1098,28106,11146,1730,8401,12155,10509,8950,15675,21982,10469,11958,2020-21
1727,Lineups,-202709-203924-1628367-1630180-,C. Joseph - J. Grant - J. Jackson - S. Bey,1610612765,DET,8,1,7,0.125,59.0,0.523,0.339,0.087,0.206,0.591,0.243,0.088,0.209,3466,10228,27319,19491,1749,13153,7476,10680,15735,19126,16214,18005,15839,2020-21
1728,Lineups,-201571-201950-1626171-1626192-,D. Augustin - J. Holiday - B. Portis - P. Connaughton,1610612749,MIL,14,9,5,0.643,59.0,0.548,0.238,0.098,0.324,0.479,0.316,0.182,0.078,1440,1098,25673,9487,1728,11497,12188,11659,8804,10320,19781,6709,8965,2020-21
