,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season
1198,Lineups,-1627742-1628366-1628404-1629637-1629638-,B. Ingram - L. Ball - J. Hart - J. Hayes - N. Alexander-Walker,1610612740,NOP,8,2,6,0.25,16.0,126.6,122.9,95.8,91.4,30.8,31.4,0.667,1.43,20.8,0.3,0.706,0.556,0.2,0.7,0.742,100.2,104.16,86.8,35,0.689,427,1417,14594,8342,1224,4316,5483,3919,4597,3718,3902,4796,7575,4533,10952,2966,3033,8299,3862,2020-21
1199,Lineups,-202954-203952-1627814-1629672-1630164-,B. Wanamaker - A. Wiggins - D. Lee - E. Paschall - J. Wiseman,1610612744,GSW,4,3,1,0.75,16.0,70.7,71.1,107.5,97.5,-36.8,-26.4,0.455,0.5,10.9,0.167,0.867,0.485,0.263,0.411,0.447,112.4,117.74,98.11,38,0.229,1342,833,4785,4973,1241,10344,5903,9794,8714,6201,9136,7125,4831,7889,12673,9165,9632,3834,10523,2020-21
1200,Lineups,-202954-1626162-1627814-1628539-1629672-,B. Wanamaker - K. Oubre Jr. - D. Lee - M. Mulder - E. Paschall,1610612744,GSW,3,1,2,0.333,16.0,106.8,97.2,149.6,150.0,-42.8,-52.8,0.571,2.67,18.2,0.0,0.786,0.393,0.083,0.554,0.588,102.5,107.35,89.46,36,0.328,1984,2859,11786,7833,1272,8194,11874,11435,6416,1461,5431,8034,6023,10001,7001,5758,6032,6911,9560,2020-21
1201,Lineups,-2546-203081-203468-203496-1629018-,C. Anthony - D. Lillard - C. McCollum - R. Covington - G. Trent Jr.,1610612757,POR,7,5,2,0.714,16.0,166.1,164.9,106.6,94.4,59.5,70.4,0.55,2.2,22.0,0.125,0.667,0.5,0.135,0.944,0.932,100.5,106.92,89.1,37,0.77,542,368,11786,5185,1197,1532,5709,1907,6703,1884,3569,7645,7869,5602,9010,1313,1420,7071,3047,2020-21
1202,Lineups,-2546-202683-203468-203496-1629014-,C. Anthony - E. Kanter - C. McCollum - R. Covington - A. Simons,1610612757,POR,6,2,4,0.333,16.0,121.9,113.9,105.0,100.0,16.9,13.9,0.4,1.5,12.5,0.333,0.9,0.536,0.111,0.563,0.592,98.1,103.99,86.66,36,0.543,714,1417,14164,7833,1240,5382,5947,5233,8963,3363,8328,3574,4563,5077,7929,5505,5949,8390,6011,2020-21
1203,Lineups,-2546-202683-1626181-1629014-1629642-,C. Anthony - E. Kanter - N. Powell - A. Simons - N. Little,1610612757,POR,3,2,1,0.667,16.0,133.0,134.5,124.0,118.8,9.0,15.7,0.5,2.67,19.5,0.286,0.769,0.519,0.103,0.638,0.643,91.0,92.56,77.13,29,0.503,1984,1417,4785,5252,1251,3051,9431,5090,6898,1461,4969,4936,6249,5430,7778,4057,4761,12715,6621,2020-21
1204,Lineups,-203991-203992-1628381-1629027-1629631-,C. Capela - B. Bogdanovic - J. Collins - T. Young - D. Hunter,1610612737,ATL,5,1,4,0.2,16.0,123.7,118.2,92.8,91.9,30.9,26.3,0.6,1.13,17.3,0.667,0.684,0.676,0.242,0.569,0.6,100.3,102.98,85.82,33,0.648,957,2859,14164,8517,1202,4797,5532,4223,5976,4133,5932,852,7805,2006,11964,5434,5793,8779,4378,2020-21
1205,Lineups,-202709-203922-1627741-1629002-1630169-,C. Joseph - G. Robinson III - B. Hield - C. Metu - T. Haliburton,1610612758,SAC,4,1,3,0.25,16.0,112.6,111.8,96.7,91.4,15.8,20.3,0.733,2.75,22.4,0.25,0.867,0.548,0.118,0.583,0.598,97.7,100.87,84.06,34,0.574,1342,2859,13480,8342,1194,5609,5483,4657,4197,1429,3218,5407,4831,4783,8320,5061,5811,9758,5447,2020-21
1206,Lineups,-1626184-1628407-1628964-1629743-1630181-,C. Randle - D. Bacon - M. Bamba - D. Hall - R. Hampton,1610612753,ORL,2,1,1,0.5,16.0,75.8,75.7,81.9,91.4,-6.1,-15.8,0.444,0.67,8.9,0.273,0.679,0.5,0.162,0.35,0.412,112.5,106.56,88.8,37,0.429,3207,2859,4785,6052,1210,9868,5483,8875,8756,5982,9616,5200,7845,5602,9958,9957,10161,7251,7985,2020-21
1207,Lineups,-203469-1626179-1628370-1629023-1630163-,C. Zeller - T. Rozier - M. Monk - P. Washington - L. Ball,1610612766,CHA,7,2,5,0.286,16.0,85.2,81.1,110.4,105.4,-25.2,-24.3,0.538,1.4,15.2,0.125,0.688,0.406,0.135,0.483,0.481,104.7,109.89,91.57,37,0.382,542,1417,14448,8321,1219,9471,7950,9567,6769,3738,7308,7645,7776,9492,9010,8160,9187,5961,8741,2020-21
1208,Lineups,-201571-1628391-1628425-1630231-1630256-,D. Augustin - D. Wilson - S. Brown - K. Martin Jr. - J. Tate,1610612745,HOU,3,0,3,0.0,16.0,134.1,125.8,92.0,96.7,42.1,29.1,0.615,1.14,20.0,0.143,0.727,0.586,0.226,0.8,0.845,92.5,93.12,77.6,31,0.679,1984,8619,13480,8619,1264,3881,5868,4038,5889,4119,4059,7436,7233,3907,11820,1991,1855,12562,3962,2020-21
1209,Lineups,-201571-203114-203648-1626171-1626192-,D. Augustin - K. Middleton - T. Antetokounmpo - B. Portis - P. Connaughton,1610612749,MIL,7,5,2,0.714,16.0,97.5,100.0,91.9,83.3,5.6,16.7,0.6,1.8,19.6,0.188,0.882,0.545,0.147,0.516,0.533,100.2,103.86,86.55,34,0.579,542,368,11786,5185,1216,6466,4665,4941,5976,3042,4958,6994,4705,4803,9609,6312,7310,8452,5359,2020-21
1210,Lineups,-201942-201988-1627749-1629234-1629640-,D. DeRozan - P. Mills - D. Murray - D. Eubanks - K. Johnson,1610612759,SAS,6,4,2,0.667,16.0,93.7,91.7,121.0,113.9,-27.3,-22.2,0.385,2.5,11.1,0.238,0.813,0.486,0.056,0.412,0.456,103.0,107.33,89.44,36,0.355,714,534,11786,5252,1228,8509,8835,9434,9149,1549,8865,6170,5494,7873,6397,9156,9524,6920,9118,2020-21
1211,Lineups,-202324-203903-204060-1626220-1627777-,D. Favors - J. Clarkson - J. Ingles - R. O'Neale - G. Niang,1610612762,UTA,8,6,2,0.75,16.0,97.0,94.1,107.8,107.7,-10.8,-13.6,0.643,1.5,19.1,0.235,0.867,0.531,0.176,0.516,0.516,111.1,112.67,93.89,34,0.379,427,254,11786,4973,1282,8363,8146,8715,5612,3363,5096,6194,4831,5178,10603,6312,7751,4992,8785,2020-21
1212,Lineups,-201568-203991-1628989-1629027-1629629-,D. Gallinari - C. Capela - K. Huerter - T. Young - C. Reddish,1610612737,ATL,4,0,4,0.0,16.0,103.1,93.9,90.7,88.2,12.4,5.7,0.7,1.17,16.3,0.2,0.85,0.571,0.182,0.522,0.594,96.8,102.73,85.6,33,0.605,1342,8619,14164,8619,1271,8379,5175,5915,4439,4094,6866,6536,5024,4096,10682,6262,5912,9007,4926,2020-21
1213,Lineups,-201568-203503-203992-1628381-1629027-,D. Gallinari - T. Snell - B. Bogdanovic - J. Collins - T. Young,1610612737,ATL,9,6,3,0.667,16.0,93.4,89.5,101.4,92.3,-7.9,-2.8,0.636,1.4,15.6,0.063,0.824,0.455,0.132,0.444,0.541,107.7,115.31,96.09,38,0.392,350,254,13480,5252,1233,8706,5547,7929,5654,3738,7118,8017,5393,8420,8886,8601,7185,4294,8602,2020-21
1214,Lineups,-201980-203954-1627788-1629003-1629680-,D. Green - J. Embiid - F. Korkmaz - S. Milton - M. Thybulle,1610612755,PHI,4,2,2,0.5,16.0,128.2,121.2,144.8,143.8,-16.6,-22.5,0.643,1.13,17.6,0.563,0.625,0.594,0.242,0.625,0.662,92.3,95.31,79.42,33,0.46,1342,1417,11786,6052,1199,4443,11748,9465,5612,4133,5748,1328,9030,3839,11964,4162,4407,11936,7502,2020-21
1215,Lineups,-2730-201588-1629003-1629680-1630178-,D. Howard - G. Hill - S. Milton - M. Thybulle - T. Maxey,1610612755,PHI,2,1,1,0.5,16.0,127.7,123.5,118.2,115.2,9.6,8.4,0.667,3.0,24.0,0.357,0.632,0.515,0.118,0.625,0.639,94.7,97.51,81.26,34,0.574,3207,2859,4785,6052,1189,4258,9019,5677,4597,840,2834,3480,9020,5479,8320,4162,4830,11199,5437,2020-21
1216,Lineups,-201599-203925-1627789-1628971-1629013-,D. Jordan - J. Harris - T. Luwawu-Cabarrot - B. Brown - L. Shamet,1610612751,BKN,3,1,2,0.333,16.0,106.2,106.5,78.3,81.3,27.9,25.2,0.692,1.8,20.0,0.357,0.75,0.588,0.161,0.537,0.549,96.1,94.21,78.5,31,0.73,1984,2859,11786,7833,1231,6142,4561,4262,4508,3042,4059,3480,6379,3874,9938,6040,7036,12259,3428,2020-21
1217,Lineups,-201565-1626143-1628367-1629004-1629635-,D. Rose - J. Okafor - J. Jackson - S. Mykhailiuk - S. Doumbouya,1610612765,DET,3,0,3,0.0,16.0,70.5,71.4,97.0,97.2,-26.5,-25.8,0.583,0.88,14.9,0.316,0.783,0.571,0.229,0.417,0.411,110.0,109.23,91.03,35,0.387,1984,8619,13480,8619,1275,10220,5897,9759,6350,5783,7431,4668,6080,4096,11840,9020,10171,6183,8676,2020-21
1218,Lineups,-201565-201959-203493-1629628-1630167-,D. Rose - T. Gibson - R. Bullock - R. Barrett - O. Toppin,1610612752,NYK,5,4,1,0.8,16.0,121.8,118.8,121.5,116.1,0.3,2.6,0.667,2.5,21.7,0.308,0.706,0.533,0.125,0.589,0.629,91.2,94.4,78.67,32,0.539,957,534,4785,4878,1234,4757,9099,6144,4597,1549,3595,4739,7575,5103,8478,5017,5010,12212,6070,2020-21
1219,Lineups,-203967-204038-1626166-1628975-1629661-,D. Saric - L. Galloway - C. Payne - J. Carter - C. Johnson,1610612756,PHX,4,2,2,0.5,16.0,119.8,113.2,78.8,76.9,41.1,36.2,0.625,1.67,19.2,0.267,0.8,0.571,0.158,0.661,0.674,107.7,112.11,93.43,38,0.695,1342,1417,11786,6052,1190,5442,4194,3516,5741,3168,5058,5301,5553,4096,9861,3811,4071,5151,3804,2020-21
1220,Lineups,-202339-1628404-1629627-1629637-1629638-,E. Bledsoe - J. Hart - Z. Williamson - J. Hayes - N. Alexander-Walker,1610612740,NOP,5,2,3,0.4,16.0,94.5,89.5,120.8,113.5,-26.3,-24.0,0.692,1.8,17.3,0.316,0.8,0.483,0.132,0.452,0.486,105.2,111.57,92.98,38,0.385,957,1417,13480,7676,1221,8706,8811,9552,4508,3042,5932,4668,5553,7917,8886,8517,9114,5347,8685,2020-21
1221,Lineups,-202339-203500-1627742-1628411-1629627-,E. Bledsoe - S. Adams - B. Ingram - W. Iwundu - Z. Williamson,1610612740,NOP,1,1,0,1.0,16.0,81.4,81.1,71.0,69.4,10.4,11.6,0.3,0.3,6.7,0.294,0.913,0.65,0.27,0.407,0.471,109.2,110.61,92.17,37,0.617,5843,2859,1,1,1248,9471,3696,5411,9784,6831,9932,4896,4523,2864,12713,9201,9320,5754,4768,2020-21
1222,Lineups,-201569-201935-202326-1628425-1630256-,E. Gordon - J. Harden - D. Cousins - S. Brown - J. Tate,1610612745,HOU,5,2,3,0.4,16.0,104.7,102.7,84.9,80.6,19.8,22.1,0.909,1.43,17.9,0.476,0.941,0.684,0.189,0.5,0.539,109.0,113.01,94.17,37,0.622,957,1417,13480,7676,1288,6409,4548,4574,3012,3718,5702,2602,4450,1990,10877,6391,7233,4873,4704,2020-21
1223,Lineups,-202683-203081-203496-1626181-1629642-,E. Kanter - D. Lillard - R. Covington - N. Powell - N. Little,1610612757,POR,4,1,3,0.25,16.0,114.2,109.4,123.8,115.6,-9.6,-6.3,0.5,1.17,15.9,0.385,0.75,0.586,0.188,0.537,0.59,93.1,98.44,82.03,32,0.511,1342,2859,13480,8342,1274,5872,9065,8154,6898,4094,6973,3218,6379,3907,10825,6040,5976,10849,6540,2020-21
1224,Lineups,-203901-203944-1628995-1629011-1629628-,E. Payton - J. Randle - K. Knox II - M. Robinson - R. Barrett,1610612752,NYK,7,4,3,0.571,16.0,92.2,89.5,122.0,118.9,-29.8,-29.4,0.571,0.67,14.3,0.556,0.688,0.618,0.316,0.5,0.517,108.2,111.23,92.69,38,0.299,542,534,13480,5959,1212,8706,9460,9961,6416,5982,7500,1334,7776,3225,13059,6391,7736,5456,9865,2020-21
1225,Lineups,-1628402-1629635-1630165-1630180-1630191-,F. Jackson - S. Doumbouya - K. Hayes - S. Bey - I. Stewart,1610612765,DET,3,1,2,0.333,16.0,107.1,106.7,97.9,100.0,9.2,6.7,0.75,4.5,23.1,0.0,0.8,0.387,0.067,0.574,0.574,91.8,91.04,75.87,30,0.538,1984,2859,11786,7833,1251,6115,5947,5838,3703,353,3005,8034,5553,10042,6583,5311,6370,13061,6107,2020-21
1226,Lineups,-202330-202687-1628370-1628970-1628984-,G. Hayward - B. Biyombo - M. Monk - M. Bridges - D. Graham,1610612766,CHA,6,5,1,0.833,16.0,83.9,88.2,106.6,103.0,-22.8,-14.8,0.846,2.2,21.6,0.333,0.813,0.541,0.147,0.424,0.432,103.1,102.08,85.07,34,0.478,714,368,4785,4836,1258,8818,7780,8811,3164,1884,3650,3574,5494,4973,9609,8973,9890,9232,7231,2020-21
1227,Lineups,-201588-203488-1628983-1629647-1629652-,G. Hill - M. Muscala - S. Gilgeous-Alexander - D. Bazley - L. Dort,1610612760,OKC,5,2,3,0.4,16.0,95.3,94.3,125.4,115.4,-30.2,-21.1,0.5,2.0,13.3,0.2,0.688,0.417,0.086,0.468,0.49,104.7,109.83,91.53,35,0.36,957,1417,13480,7676,1217,8360,9027,9382,6898,1975,8146,6536,7776,9326,7156,8307,9060,5975,9061,2020-21
1228,Lineups,-202066-202696-1628374-1629632-1630172-,G. Temple - N. Vucevic - L. Markkanen - C. White - P. Williams,1610612741,CHI,5,3,2,0.6,16.0,101.3,90.6,112.6,109.7,-11.3,-19.1,0.727,2.0,17.4,0.333,0.579,0.459,0.125,0.429,0.473,87.8,94.01,78.34,32,0.485,957,833,11786,5817,1229,8622,8365,9180,4215,1975,5890,3574,9577,8359,8478,8844,9302,12310,7109,2020-21
1229,Lineups,-202066-202696-203897-1629632-1630172-,G. Temple - N. Vucevic - Z. LaVine - C. White - P. Williams,1610612741,CHI,3,2,1,0.667,16.0,119.5,118.2,85.3,77.1,34.2,41.0,0.733,2.75,23.9,0.167,0.895,0.613,0.121,0.648,0.658,97.3,102.97,85.8,33,0.698,1984,1417,4785,5252,1246,4797,4216,3251,4197,1429,2861,7125,4617,3285,8437,3918,4464,8782,3769,2020-21
1230,Lineups,-202355-203090-1626153-1629056-1630169-,H. Whiteside - M. Harkless - D. Wright - T. Davis - T. Haliburton,1610612758,SAC,4,1,3,0.25,16.0,90.6,91.2,107.4,100.0,-16.7,-8.8,0.462,1.5,13.0,0.35,0.778,0.553,0.118,0.424,0.44,98.7,101.91,84.92,34,0.366,1342,2859,13480,8342,1207,8560,5947,8365,8690,3363,8253,3536,6104,4735,8320,8973,9732,9308,8970,2020-21
1231,Lineups,-1627759-1628369-1628464-1629684-1630202-,J. Brown - J. Tatum - D. Theis - G. Williams - P. Pritchard,1610612738,BOS,4,1,3,0.25,16.0,132.9,140.0,98.6,90.3,34.3,49.7,0.385,2.5,12.8,0.308,0.769,0.538,0.067,0.62,0.665,92.5,94.03,78.36,30,0.726,1342,2859,13480,8342,1281,2684,5388,2908,9149,1549,8309,4739,6249,4988,6583,4460,4387,12303,3475,2020-21
1232,Lineups,-201145-201599-202681-1627789-1628971-,J. Green - D. Jordan - K. Irving - T. Luwawu-Cabarrot - B. Brown,1610612751,BKN,4,2,2,0.5,16.0,135.8,139.4,116.6,111.1,19.2,28.3,0.5,3.33,20.4,0.4,0.875,0.645,0.091,0.629,0.641,103.9,105.09,87.57,33,0.573,1342,1417,11786,6052,1256,2853,8514,4112,6898,794,4021,2886,4720,2895,7237,4147,4814,7865,5454,2020-21
