,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,Season
1515,Lineups,-1626167-1627763-1628988-,M. Turner - M. Brogdon - A. Holiday,1610612754,IND,25,12,13,0.48,6.5,0.649,0.351,0.556,0.105,0.263,0.15,0.18,0.155,0.451,0.468,0.532,0.743,0.257,0.534,0.466,1401,1694,16990,9111,4256,6245,11720,6177,5081,11821,3715,5746,7184,7131,10020,6813,11723,3448,11879,5391,2020-21
1516,Lineups,-202357-202709-1628368-,N. Bjelica - C. Joseph - D. Fox,1610612758,SAC,22,8,14,0.364,6.5,0.663,0.337,0.565,0.095,0.276,0.124,0.159,0.111,0.47,0.449,0.551,0.828,0.172,0.542,0.458,1789,2759,17251,11037,4260,5587,12378,5803,5890,11200,5813,7662,11222,6218,10711,6121,9197,5966,11606,5664,2020-21
1517,Lineups,-203457-203944-1630193-,N. Noel - J. Randle - I. Quickley,1610612752,NYK,44,26,18,0.591,6.5,0.61,0.39,0.459,0.086,0.394,0.061,0.147,0.196,0.373,0.427,0.573,0.826,0.174,0.572,0.428,270,250,17872,5949,4213,8666,9299,11620,6861,5164,11584,8844,4217,11704,11565,5267,9246,5932,10099,7172,2020-21
1518,Lineups,-201976-202694-1627826-,P. Beverley - M. Morris Sr. - I. Zubac,1610612746,LAC,21,15,6,0.714,6.5,0.594,0.406,0.43,0.126,0.397,0.079,0.172,0.142,0.305,0.4,0.6,0.875,0.125,0.581,0.419,1903,1178,13463,3588,4193,9880,8055,12883,3704,5039,10233,6392,8516,14429,12074,4344,7369,7509,9746,7525,2020-21
1519,Lineups,-200752-1627749-1628401-,R. Gay - D. Murray - D. White,1610612759,SAS,30,15,15,0.5,6.5,0.612,0.388,0.455,0.113,0.357,0.119,0.188,0.165,0.342,0.505,0.495,0.891,0.109,0.638,0.363,966,1178,17469,6963,4200,8544,9419,11763,4546,7005,6234,5160,6409,13100,7429,9404,6904,8271,6641,10625,2020-21
1520,Lineups,-201939-203145-1629308-,S. Curry - K. Bazemore - J. Toscano-Anderson,1610612744,GSW,32,18,14,0.563,6.5,0.489,0.511,0.478,0.048,0.382,0.149,0.139,0.201,0.43,0.575,0.425,0.781,0.219,0.647,0.353,810,827,17251,6348,4308,15378,2587,10611,10530,5708,3779,9671,3819,8288,4964,11862,10579,4587,6293,10978,2020-21
1521,Lineups,-203501-1626196-1628467-,T. Hardaway Jr. - J. Richardson - M. Kleber,1610612742,DAL,40,26,14,0.65,6.5,0.519,0.481,0.452,0.099,0.398,0.094,0.15,0.152,0.353,0.391,0.609,0.72,0.28,0.512,0.488,400,250,17251,4949,4238,13838,4123,11903,5656,5037,8878,8486,7559,12621,12585,4247,12020,3144,12435,4836,2020-21
1522,Lineups,-202699-203954-1629003-,T. Harris - J. Embiid - S. Milton,1610612755,PHI,37,31,6,0.838,6.5,0.661,0.339,0.473,0.094,0.287,0.116,0.24,0.168,0.379,0.426,0.574,0.877,0.123,0.556,0.444,524,130,13463,2486,4245,5647,12318,10863,6091,10758,6578,2817,6054,11368,11581,5250,7357,7817,10942,6152,2020-21
1523,Lineups,-203107-1628374-1630172-,T. Satoransky - L. Markkanen - P. Williams,1610612741,CHI,31,9,22,0.29,6.5,0.684,0.316,0.581,0.048,0.286,0.106,0.132,0.104,0.534,0.59,0.41,0.886,0.114,0.663,0.337,883,2397,18185,12516,4212,4218,13747,4934,10535,10775,7485,10426,11780,3480,4586,12248,7136,8037,5708,11559,2020-21
1524,Lineups,-202083-1628398-1629659-,W. Matthews - K. Kuzma - T. Horton-Tucker,1610612747,LAL,32,19,13,0.594,6.5,0.685,0.315,0.652,0.063,0.197,0.127,0.152,0.181,0.588,0.535,0.465,0.793,0.207,0.578,0.422,810,738,16990,5932,4308,4147,13817,2983,8985,13887,5457,8354,5155,2241,6510,10324,10382,4788,9879,7392,2020-21
1525,Lineups,-203897-1629632-1629655-,Z. LaVine - C. White - D. Gafford,1610612741,CHI,23,10,13,0.435,6.5,0.57,0.43,0.507,0.098,0.38,0.118,0.112,0.135,0.409,0.466,0.534,0.818,0.182,0.583,0.417,1641,2128,16990,9739,4293,11419,6546,8789,5719,5771,6314,12199,9098,9486,10125,6707,9390,5640,9536,7587,2020-21
1526,Lineups,-201571-203507-1626192-,D. Augustin - G. Antetokounmpo - P. Connaughton,1610612749,MIL,30,19,11,0.633,6.4,0.58,0.42,0.434,0.066,0.357,0.1,0.209,0.137,0.367,0.468,0.532,0.803,0.197,0.587,0.413,966,738,16397,5142,4366,10709,7255,12786,8701,7002,8280,3911,8978,12000,10020,6813,9817,5358,9410,7861,2020-21
1527,Lineups,-201571-203114-1626192-,D. Augustin - K. Middleton - P. Connaughton,1610612749,MIL,28,18,10,0.643,6.4,0.643,0.357,0.529,0.138,0.314,0.11,0.157,0.131,0.39,0.477,0.523,0.795,0.205,0.568,0.432,1145,827,15994,5026,4450,6552,11315,7648,3108,9418,7144,7816,9560,10772,9703,7130,10360,4817,10516,6755,2020-21
1528,Lineups,-201942-201988-1629022-,D. DeRozan - P. Mills - L. Walker IV,1610612759,SAS,42,21,21,0.5,6.4,0.66,0.34,0.491,0.117,0.323,0.128,0.187,0.153,0.373,0.477,0.523,0.926,0.074,0.614,0.386,330,548,18133,6963,4383,5690,12275,9995,4315,8978,5347,5313,7438,11695,9705,7128,5960,9218,7898,9373,2020-21
1529,Lineups,-201568-203524-1630168-,D. Gallinari - S. Hill - O. Okongwu,1610612737,ATL,31,19,12,0.613,6.4,0.569,0.431,0.444,0.102,0.41,0.065,0.146,0.15,0.343,0.448,0.552,0.814,0.186,0.587,0.413,883,738,16702,5428,4443,11464,6501,12195,5382,4474,11341,8934,7693,13082,10754,6079,9600,5572,9414,7857,2020-21
1530,Lineups,-203110-1628539-1629308-,D. Green - M. Mulder - J. Toscano-Anderson,1610612744,GSW,23,16,7,0.696,6.4,0.423,0.577,0.37,0.035,0.458,0.133,0.173,0.2,0.335,0.703,0.297,0.738,0.262,0.719,0.281,1641,1038,14318,3901,4370,16375,1590,14928,11558,2807,5003,6346,3832,13275,2107,14727,11785,3391,3326,13945,2020-21
1531,Lineups,-203926-204456-1628410-,D. McDermott - T. McConnell - E. Sumner,1610612754,IND,23,9,14,0.391,6.4,0.651,0.349,0.53,0.05,0.348,0.196,0.122,0.152,0.481,0.563,0.438,0.976,0.024,0.688,0.312,1641,2397,17251,10695,4332,6153,11812,7559,10387,7491,2011,11458,7560,5650,5420,11357,5395,9782,4234,13037,2020-21
1532,Lineups,-1629001-1629630-1629634-,D. Melton - J. Morant - B. Clarke,1610612763,MEM,40,22,18,0.55,6.4,0.652,0.348,0.538,0.049,0.279,0.195,0.183,0.218,0.488,0.589,0.411,0.891,0.109,0.667,0.333,400,463,17872,6544,4346,6085,11880,7158,10393,11089,2028,5524,3179,5342,4592,12242,6908,8266,4766,11586,2020-21
1533,Lineups,-203084-1628963-1630169-,H. Barnes - M. Bagley III - T. Haliburton,1610612758,SAC,25,11,14,0.44,6.4,0.65,0.35,0.514,0.039,0.327,0.134,0.159,0.159,0.475,0.446,0.554,0.667,0.333,0.511,0.489,1401,1892,17251,9692,4365,6161,11804,8460,11273,8765,4830,7620,6866,5950,10795,6037,12557,1935,12453,4818,2020-21
1534,Lineups,-202397-203078-1629060-,I. Smith - B. Beal - R. Hachimura,1610612764,WAS,24,16,8,0.667,6.4,0.726,0.274,0.609,0.071,0.206,0.086,0.185,0.104,0.538,0.492,0.508,0.852,0.148,0.558,0.442,1515,1038,15036,4073,4367,2674,15289,3937,8238,13658,9614,5386,11782,3413,9304,7530,8340,6820,10897,6374,2020-21
1535,Lineups,-203109-1626164-1626166-,J. Crowder - D. Booker - C. Payne,1610612756,PHX,47,34,13,0.723,6.4,0.609,0.391,0.493,0.11,0.353,0.114,0.154,0.157,0.383,0.505,0.495,0.886,0.114,0.629,0.371,203,76,16990,3550,4389,8749,9174,9902,4801,7179,6732,8082,7076,11199,7417,9416,7136,8037,7111,10160,2020-21
1536,Lineups,-201145-202681-1627789-,J. Green - K. Irving - T. Luwawu-Cabarrot,1610612751,BKN,29,19,10,0.655,6.4,0.603,0.397,0.515,0.075,0.301,0.123,0.184,0.157,0.439,0.488,0.512,0.833,0.167,0.585,0.415,1053,738,15994,4923,4429,9090,8875,8404,7808,9991,5836,5481,7051,7809,9390,7432,8713,6038,9503,7768,2020-21
1537,Lineups,-201935-203925-1629013-,J. Harden - J. Harris - L. Shamet,1610612751,BKN,24,18,6,0.75,6.4,0.513,0.487,0.424,0.036,0.442,0.098,0.134,0.14,0.388,0.549,0.451,0.754,0.246,0.633,0.367,1515,827,13463,3005,4444,14023,3937,13165,11471,3178,8405,10168,8727,10914,5954,10878,11089,4088,6924,10347,2020-21
1538,Lineups,-201950-1626171-1626192-,J. Holiday - B. Portis - P. Connaughton,1610612749,MIL,49,34,15,0.694,6.4,0.597,0.403,0.499,0.097,0.374,0.099,0.127,0.125,0.401,0.425,0.575,0.84,0.16,0.563,0.437,155,76,17469,3917,4328,9712,8252,9684,5789,6311,8374,10872,10239,9821,11585,5240,8636,6521,10668,6603,2020-21
1539,Lineups,-201950-1626192-1627854-,J. Holiday - P. Connaughton - B. Forbes,1610612749,MIL,41,29,12,0.707,6.4,0.571,0.429,0.499,0.11,0.376,0.082,0.125,0.122,0.388,0.371,0.629,0.798,0.202,0.514,0.486,364,179,16702,3782,4379,11144,6554,9688,4760,5913,10004,10995,10388,10881,13018,3816,10347,4831,12410,4861,2020-21
1540,Lineups,-1628367-1630180-1630240-,J. Jackson - S. Bey - S. Lee,1610612765,DET,29,9,20,0.31,6.4,0.657,0.343,0.542,0.086,0.271,0.121,0.188,0.162,0.456,0.544,0.456,0.947,0.053,0.645,0.355,1053,2397,18079,12357,4410,5825,12130,6966,6866,11574,6070,5192,6659,6877,6163,10663,5593,9554,6352,10918,2020-21
1541,Lineups,-200755-1627742-1628366-,J. Redick - B. Ingram - L. Ball,1610612740,NOP,21,9,12,0.429,6.4,0.612,0.388,0.52,0.125,0.339,0.11,0.141,0.132,0.395,0.482,0.518,0.861,0.139,0.597,0.403,1903,2397,16702,9771,4351,8518,9429,8113,3717,7975,7126,9520,9476,10584,9563,7270,7935,7233,8992,8277,2020-21
1542,Lineups,-1628370-1629023-1630163-,M. Monk - P. Washington - L. Ball,1610612766,CHA,30,13,17,0.433,6.4,0.593,0.407,0.469,0.043,0.345,0.141,0.186,0.222,0.426,0.582,0.418,0.741,0.259,0.634,0.366,966,1490,17764,9759,4344,9915,8032,11096,10973,7660,4353,5375,3077,8547,4800,12032,11740,3424,6870,10392,2020-21
1543,Lineups,-203118-1627788-1629680-,M. Scott - F. Korkmaz - M. Thybulle,1610612755,PHI,28,20,8,0.714,6.4,0.599,0.401,0.467,0.082,0.376,0.108,0.157,0.157,0.386,0.381,0.619,0.885,0.115,0.557,0.443,1145,637,15036,3588,4467,9620,8345,11172,7198,5916,7242,7865,7076,11028,12749,4084,7155,8001,10915,6355,2020-21
1544,Lineups,-201587-1628379-1629611-,N. Batum - L. Kennard - T. Mann,1610612746,LAC,32,21,11,0.656,6.4,0.597,0.403,0.473,0.105,0.408,0.05,0.119,0.149,0.368,0.425,0.575,0.846,0.154,0.579,0.421,810,548,16397,4919,4435,9688,8277,10876,5216,4582,12154,11650,7853,11953,11596,5237,8440,6635,9859,7411,2020-21
1545,Lineups,-201587-202331-202694-,N. Batum - P. George - M. Morris Sr.,1610612746,LAC,32,20,12,0.625,6.4,0.579,0.421,0.483,0.083,0.354,0.061,0.163,0.149,0.401,0.431,0.569,0.783,0.217,0.546,0.454,810,637,16702,5200,4432,10817,7148,10339,7145,7170,11593,7274,7782,9842,11279,5555,10555,4622,11388,5883,2020-21
1546,Lineups,-203457-203493-1630193-,N. Noel - R. Bullock - I. Quickley,1610612752,NYK,22,12,10,0.545,6.4,0.595,0.405,0.45,0.088,0.404,0.085,0.146,0.187,0.363,0.429,0.571,0.87,0.13,0.593,0.407,1789,1694,15994,6581,4364,9823,8142,11997,6627,4738,9755,8904,4703,12286,11293,5276,7720,7431,9112,8159,2020-21
1547,Lineups,-203497-204060-1629671-,R. Gobert - J. Ingles - M. Oni,1610612762,UTA,30,23,7,0.767,6.4,0.423,0.577,0.386,0.026,0.483,0.094,0.131,0.112,0.361,0.444,0.556,0.72,0.28,0.57,0.43,966,396,14318,2969,4445,16385,1580,14556,12100,2273,8807,10530,11215,12345,10806,5846,12020,3144,10455,6815,2020-21
1548,Lineups,-201939-203110-1627814-,S. Curry - D. Green - D. Lee,1610612744,GSW,37,20,17,0.541,6.4,0.48,0.52,0.396,0.033,0.445,0.13,0.159,0.15,0.363,0.659,0.341,0.616,0.384,0.641,0.359,524,637,17764,6665,4466,15544,2421,14372,11689,3089,5128,7653,7752,12278,3051,13781,13483,1695,6529,10742,2020-21
1549,Lineups,-201959-202692-1629628-,T. Gibson - A. Burks - R. Barrett,1610612752,NYK,28,17,11,0.607,6.4,0.642,0.358,0.504,0.119,0.366,0.088,0.13,0.135,0.384,0.381,0.619,0.979,0.021,0.576,0.424,1145,927,16397,5484,4388,6654,11310,8920,4120,6587,9403,10636,9149,11116,12749,4084,5393,9785,9954,7315,2020-21
1550,Lineups,-203501-204001-1628467-,T. Hardaway Jr. - K. Porzingis - M. Kleber,1610612742,DAL,26,18,8,0.692,6.4,0.511,0.489,0.489,0.122,0.415,0.098,0.096,0.117,0.367,0.38,0.62,0.731,0.269,0.507,0.493,1306,827,15036,3919,4437,14062,3903,10041,3978,4307,8386,13303,10876,12003,12774,4060,11856,3307,12509,4761,2020-21
1551,Lineups,-202699-1627732-1627788-,T. Harris - B. Simmons - F. Korkmaz,1610612755,PHI,24,15,9,0.625,6.4,0.642,0.358,0.556,0.105,0.273,0.118,0.171,0.168,0.452,0.446,0.554,0.909,0.091,0.56,0.44,1515,1178,15578,5200,4337,6667,11298,6175,5213,11258,6294,6484,6034,7072,10798,6036,6353,8686,10840,6430,2020-21
1552,Lineups,-1626145-1629001-1629634-,T. Jones - D. Melton - B. Clarke,1610612763,MEM,38,22,16,0.579,6.4,0.63,0.37,0.539,0.071,0.351,0.149,0.11,0.131,0.468,0.546,0.454,0.864,0.136,0.642,0.358,479,463,17616,6057,4393,7370,10595,7066,8244,7367,3797,12487,9530,6268,6007,10827,7877,7264,6493,10776,2020-21
1553,Lineups,-2546-202683-1626181-,C. Anthony - E. Kanter - N. Powell,1610612757,POR,25,13,12,0.52,6.3,0.622,0.378,0.537,0.181,0.312,0.068,0.151,0.074,0.356,0.429,0.571,0.658,0.342,0.493,0.507,1401,1490,16702,6903,4586,7913,10052,7192,1835,9516,11078,8449,13234,12532,11293,5276,13255,1922,14007,3264,2020-21
1554,Lineups,-201571-201572-203507-,D. Augustin - B. Lopez - G. Antetokounmpo,1610612749,MIL,34,21,13,0.618,6.3,0.59,0.41,0.529,0.081,0.325,0.131,0.145,0.105,0.449,0.424,0.576,0.814,0.186,0.537,0.463,689,548,16990,5368,4619,10122,7843,7591,7292,8851,5125,8995,11742,7243,11620,5214,9600,5572,11805,5466,2020-21
1555,Lineups,-201599-203925-1627789-,D. Jordan - J. Harris - T. Luwawu-Cabarrot,1610612751,BKN,28,17,11,0.607,6.3,0.553,0.447,0.494,0.093,0.401,0.105,0.105,0.121,0.401,0.615,0.385,0.808,0.192,0.682,0.318,1145,927,16397,5484,4516,12401,5564,9853,6194,4813,7544,12715,10527,9838,3774,13060,9749,5412,4431,12840,2020-21
1556,Lineups,-1629001-1630214-1630217-,D. Melton - X. Tillman - D. Bane,1610612763,MEM,31,17,14,0.548,6.3,0.664,0.336,0.596,0.076,0.287,0.133,0.118,0.149,0.52,0.53,0.47,0.837,0.163,0.605,0.395,883,927,17251,6562,4490,5539,12426,4415,7775,10769,4862,11756,7828,3901,6654,10180,8694,6480,8311,8960,2020-21
1557,Lineups,-201565-201959-203493-,D. Rose - T. Gibson - R. Bullock,1610612752,NYK,27,19,8,0.704,6.3,0.646,0.354,0.509,0.154,0.342,0.08,0.149,0.119,0.355,0.396,0.604,0.884,0.116,0.547,0.453,1237,738,15036,3820,4592,6425,11540,8679,2419,7810,10228,8654,10663,12569,12514,4311,7184,7987,11381,5890,2020-21
1558,Lineups,-202683-203081-1626181-,E. Kanter - D. Lillard - N. Powell,1610612757,POR,23,13,10,0.565,6.3,0.625,0.375,0.521,0.082,0.296,0.071,0.184,0.115,0.438,0.389,0.611,0.639,0.361,0.458,0.542,1641,1490,15994,6330,4571,7568,10397,8102,7169,10389,10906,5504,11012,7861,12595,4239,13334,1841,14489,2782,2020-21
1559,Lineups,-1628402-1630180-1630191-,F. Jackson - S. Bey - I. Stewart,1610612765,DET,27,9,18,0.333,6.3,0.627,0.373,0.53,0.061,0.323,0.08,0.146,0.166,0.47,0.396,0.604,0.949,0.051,0.556,0.444,1237,2397,17872,11223,4553,7505,10460,7559,9235,8955,10156,8870,6342,6223,12514,4311,5587,9587,10942,6152,2020-21
1560,Lineups,-202330-202687-1628970-,G. Hayward - B. Biyombo - M. Bridges,1610612766,CHA,35,19,16,0.543,6.3,0.607,0.393,0.506,0.102,0.364,0.138,0.13,0.14,0.404,0.546,0.454,0.807,0.193,0.631,0.369,626,738,17616,6647,4564,8872,9093,8817,5368,6680,4513,10652,8651,9708,6006,10828,9770,5407,7046,10225,2020-21
1561,Lineups,-202355-1627741-1628368-,H. Whiteside - B. Hield - D. Fox,1610612758,SAC,26,12,14,0.462,6.3,0.648,0.352,0.522,0.084,0.329,0.097,0.149,0.133,0.439,0.48,0.52,0.714,0.286,0.549,0.451,1306,1694,17251,9302,4484,6289,11676,8002,7020,8661,8563,8634,9377,7852,9600,7201,12057,2927,11302,5963,2020-21
1562,Lineups,-1629669-1629675-1630183-,J. Nowell - N. Reid - J. McDaniels,1610612750,MIN,27,5,22,0.185,6.3,0.602,0.398,0.512,0.059,0.355,0.108,0.133,0.217,0.453,0.471,0.529,0.708,0.292,0.546,0.454,1237,4256,18185,13849,4477,9123,8841,8531,9430,7138,7246,10355,3230,7020,9907,6926,12272,2894,11396,5874,2020-21
1563,Lineups,-1626196-1628467-1628973-,J. Richardson - M. Kleber - J. Brunson,1610612742,DAL,39,23,16,0.59,6.3,0.537,0.463,0.478,0.082,0.364,0.091,0.159,0.132,0.396,0.422,0.578,0.846,0.154,0.565,0.435,438,396,17616,5960,4584,13182,4775,10626,7188,6682,9069,7674,9420,10565,11652,5182,8440,6635,10624,6647,2020-21
1564,Lineups,-1628369-1629057-1629684-,J. Tatum - R. Williams III - G. Williams,1610612738,BOS,34,19,15,0.559,6.3,0.595,0.405,0.512,0.063,0.34,0.086,0.148,0.193,0.449,0.496,0.504,0.759,0.241,0.577,0.423,689,738,17469,6387,4585,9801,8164,8554,9038,7902,9640,8658,4334,7206,9232,7601,11033,4129,9946,7325,2020-21
1565,Lineups,-202685-1629630-1629634-,J. Valanciunas - J. Morant - B. Clarke,1610612763,MEM,37,19,18,0.514,6.3,0.711,0.289,0.592,0.048,0.247,0.135,0.161,0.123,0.545,0.503,0.497,0.833,0.167,0.575,0.425,524,738,17872,6945,4610,3181,14784,4527,10519,12475,4745,7452,10320,3292,7456,9378,8713,6038,10012,7259,2020-21
1566,Lineups,-101150-202695-1627826-,L. Williams - K. Leonard - I. Zubac,1610612746,LAC,34,22,12,0.647,6.3,0.675,0.325,0.466,0.097,0.353,0.112,0.181,0.136,0.369,0.408,0.592,0.794,0.206,0.537,0.463,689,463,16702,4981,4505,4550,13415,11233,5807,7332,6872,5720,9041,11880,11981,4853,10380,4798,11799,5472,2020-21
1567,Lineups,-101150-202704-1627826-,L. Williams - R. Jackson - I. Zubac,1610612746,LAC,29,16,13,0.552,6.3,0.643,0.357,0.468,0.106,0.345,0.104,0.187,0.098,0.362,0.445,0.555,0.889,0.111,0.591,0.409,1053,1038,16990,6531,4511,6547,11418,11130,5034,7678,7727,5288,12127,12303,10799,6033,6918,8062,9187,8083,2020-21
1568,Lineups,-203457-1630167-1630193-,N. Noel - O. Toppin - I. Quickley,1610612752,NYK,29,15,14,0.517,6.3,0.626,0.374,0.5,0.065,0.359,0.065,0.141,0.111,0.435,0.457,0.543,0.636,0.364,0.515,0.485,1053,1178,17251,6922,4561,7557,10408,9032,8786,6942,11319,9501,11217,8011,10421,6396,13338,1807,12398,4871,2020-21
1569,Lineups,-201988-1627751-1628401-,P. Mills - J. Poeltl - D. White,1610612759,SAS,33,16,17,0.485,6.3,0.641,0.359,0.555,0.121,0.257,0.092,0.188,0.125,0.434,0.489,0.511,0.878,0.122,0.58,0.42,763,1038,17764,9079,4606,6715,11250,6283,4058,12084,9037,5184,10033,8086,9372,7461,7342,7826,9777,7494,2020-21
1570,Lineups,-201939-1628539-1629308-,S. Curry - M. Mulder - J. Toscano-Anderson,1610612744,GSW,27,20,7,0.741,6.3,0.427,0.573,0.372,0.046,0.462,0.143,0.166,0.211,0.326,0.617,0.383,0.716,0.284,0.662,0.338,1237,637,14318,3424,4580,16361,1604,14880,10718,2625,4276,7065,3447,13820,3689,13145,12056,3122,5726,11541,2020-21
1571,Lineups,-204456-1626167-1627734-,T. McConnell - M. Turner - D. Sabonis,1610612754,IND,31,13,18,0.419,6.3,0.621,0.379,0.521,0.034,0.307,0.127,0.173,0.209,0.487,0.579,0.421,0.905,0.095,0.671,0.329,883,1490,17872,10064,4617,7963,10002,8099,11605,9789,5473,6332,3534,5399,4840,11992,6529,8606,4718,12553,2020-21
1572,Lineups,-1626179-1628370-1629023-,T. Rozier - M. Monk - P. Washington,1610612766,CHA,26,12,14,0.462,6.3,0.551,0.449,0.466,0.037,0.408,0.144,0.126,0.154,0.429,0.596,0.404,0.808,0.192,0.674,0.326,1306,1694,17251,9302,4478,12450,5504,11246,11440,4571,4052,10980,7273,8319,4466,12368,9749,5412,4656,12614,2020-21
1573,Lineups,-202684-1627759-1629684-,T. Thompson - J. Brown - G. Williams,1610612738,BOS,28,12,16,0.429,6.3,0.631,0.369,0.477,0.095,0.339,0.118,0.183,0.183,0.382,0.305,0.695,0.689,0.311,0.429,0.571,1145,1694,17616,9771,4496,7313,10652,10645,5886,7940,6316,5512,4916,11227,14321,2513,12473,2704,14853,2261,2020-21
1574,Lineups,-1626161-1628973-1629029-,W. Cauley-Stein - J. Brunson - L. Doncic,1610612742,DAL,37,22,15,0.595,6.3,0.594,0.406,0.48,0.083,0.347,0.117,0.173,0.132,0.397,0.466,0.534,0.734,0.266,0.553,0.447,524,463,17469,5924,4482,9879,8086,10487,7115,7552,6448,6296,9471,10506,10123,6711,11821,3357,11159,6112,2020-21
1575,Lineups,-203078-203458-1630166-,B. Beal - A. Len - D. Avdija,1610612764,WAS,26,16,10,0.615,6.2,0.728,0.272,0.613,0.145,0.218,0.086,0.169,0.197,0.468,0.602,0.398,0.893,0.107,0.658,0.342,1306,1038,15994,5375,4776,2551,15414,3859,2787,13322,9656,6638,4157,6295,3971,12863,6878,8282,5856,11412,2020-21
1576,Lineups,-202687-1628970-1628984-,B. Biyombo - M. Bridges - D. Graham,1610612766,CHA,41,17,24,0.415,6.2,0.557,0.443,0.484,0.076,0.394,0.11,0.122,0.166,0.408,0.591,0.409,0.812,0.188,0.668,0.332,364,927,18272,10147,4708,12068,5897,10326,7738,5168,7074,11436,6344,9561,4567,12267,9673,5504,4760,12511,2020-21
1577,Lineups,-202687-1628370-1628970-,B. Biyombo - M. Monk - M. Bridges,1610612766,CHA,27,13,14,0.481,6.2,0.607,0.393,0.55,0.076,0.298,0.112,0.153,0.181,0.473,0.537,0.463,0.718,0.282,0.585,0.415,1237,1490,17251,9099,4653,8882,9081,6521,7727,10337,6871,8265,5186,6028,6447,10381,12046,3129,9486,7784,2020-21
1578,Lineups,-202687-1626179-1628370-,B. Biyombo - T. Rozier - M. Monk,1610612766,CHA,25,13,12,0.52,6.2,0.618,0.382,0.56,0.05,0.316,0.144,0.125,0.175,0.51,0.535,0.465,0.737,0.263,0.59,0.41,1401,1490,16702,6903,4628,8187,9778,6054,10380,9265,4051,11249,5585,4229,6511,10322,11788,3369,9261,8010,2020-21
1579,Lineups,-202711-203903-204060-,B. Bogdanovic - J. Clarkson - J. Ingles,1610612762,UTA,59,41,18,0.695,6.2,0.509,0.491,0.409,0.029,0.443,0.097,0.148,0.107,0.38,0.402,0.598,0.754,0.246,0.55,0.45,27,18,17872,3912,4775,14114,3846,13630,11930,3152,8523,8746,11589,11332,12066,4768,11091,4085,11297,5974,2020-21
1580,Lineups,-2546-203496-1629014-,C. Anthony - R. Covington - A. Simons,1610612757,POR,47,28,19,0.596,6.2,0.482,0.518,0.351,0.12,0.497,0.07,0.151,0.133,0.231,0.35,0.65,0.681,0.319,0.51,0.49,203,210,17984,5921,4707,15490,2475,15286,4085,2142,10967,8383,9391,15764,13348,3486,12527,2651,12465,4806,2020-21
1581,Lineups,-202709-203084-1630169-,C. Joseph - H. Barnes - T. Haliburton,1610612758,SAC,34,17,17,0.5,6.2,0.621,0.379,0.494,0.037,0.355,0.131,0.151,0.147,0.457,0.57,0.43,0.793,0.207,0.642,0.358,689,927,17764,6963,4676,7961,10004,9839,11427,7123,5123,8409,8012,6816,5270,11564,10382,4788,6489,10782,2020-21
1582,Lineups,-1628407-1628964-1629643-,D. Bacon - M. Bamba - C. Okeke,1610612753,ORL,24,6,18,0.25,6.2,0.603,0.397,0.551,0.108,0.305,0.105,0.144,0.12,0.443,0.413,0.587,0.647,0.353,0.476,0.524,1515,3625,17872,12844,4710,9064,8901,6468,4943,9843,7672,9121,10632,7663,11881,4946,13291,1876,14192,3056,2020-21
1583,Lineups,-201568-1628381-1628989-,D. Gallinari - J. Collins - K. Huerter,1610612737,ATL,39,22,17,0.564,6.2,0.507,0.493,0.403,0.074,0.399,0.088,0.198,0.119,0.329,0.591,0.409,0.803,0.197,0.675,0.325,438,463,17764,6343,4703,14151,3813,13754,8004,4991,9473,4632,10688,13750,4532,12302,9824,5352,4624,12647,2020-21
1584,Lineups,-201980-1627732-1627788-,D. Green - B. Simmons - F. Korkmaz,1610612755,PHI,25,17,8,0.68,6.2,0.654,0.346,0.54,0.101,0.254,0.132,0.206,0.148,0.439,0.431,0.569,0.906,0.094,0.545,0.455,1401,927,15036,4035,4678,5959,11972,7042,5451,12164,5013,4021,7881,7814,11273,5560,6509,8653,11551,5717,2020-21
1585,Lineups,-1629001-1629634-1630214-,D. Melton - B. Clarke - X. Tillman,1610612763,MEM,28,19,9,0.679,6.2,0.634,0.366,0.556,0.073,0.321,0.194,0.123,0.194,0.483,0.557,0.443,0.915,0.085,0.657,0.343,1145,738,15578,4050,4728,7143,10821,6187,8042,9071,2047,11344,4308,5534,5594,11240,6281,8892,5877,11394,2020-21
