,Lineup,Tm,Season,G,MP,Tm,Opp,Pace,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,PTS
74,J. Brown | A. Horford | K. Irving | M. Morris | M. Smart,BOS,2018-19,21,60.6,123,126,98.6,+2.6,+0.6,+.025,+6.0,+5.1,+.099,+.057,-7.8,-4.5,-.324,+3.5
75,R. Bullock | B. Ingram | L. James | K. Kuzma | J. McGee,LAL,2018-19,6,72.9,163,161,106.7,-0.6,-9.1,+.047,-3.2,-10.8,+.075,+.036,+7.9,+14.0,-.182,+3.5
76,R. Hood | L. Nance | C. Sexton | J. Smith | T. Thompson,CLE,2018-19,4,59.5,120,121,97.2,+3.7,+5.8,+.011,+0.1,-6.4,+.078,+.009,-4.0,-7.3,+.050,+3.4
77,A. Aminu | M. Harkless | J. Layman | D. Lillard | J. Nurkić,POR,2018-19,8,58.1,118,118,97.5,+2.5,+4.2,+.004,+3.4,+3.4,+.068,+.020,-5.1,-6.8,+.014,+3.4
78,Z. Collins | S. Curry | M. Leonard | N. Stauskas | E. Turner,POR,2018-19,24,196.4,381,384,93.5,+1.4,-5.3,+.041,+3.0,+3.4,+.050,+.060,-2.5,-3.5,+.018,+3.2
79,M. Conley | M. Gasol | J. Jackson | S. Mack | G. Temple,MEM,2018-19,13,48.1,91,89,89.8,+13.6,+5.9,+.131,-4.7,-15.2,+.009,+.099,-19.4,-21.7,-.090,+3.2
80,L. Ball | T. Chandler | J. Hart | L. James | K. Kuzma,LAL,2018-19,12,65.6,138,141,102.1,+0.2,-5.3,+.031,-0.5,+3.5,-.057,+.033,+3.1,+11.2,-.231,+3.1
81,D. Ayton | D. Bender | D. Booker | M. Bridges | D. Melton,PHO,2018-19,7,64.2,129,129,96.5,+3.1,-4.7,+.065,+2.3,+3.1,+.038,+.082,-5.4,-2.3,-.185,+3.1
82,N. Batum | M. Kidd-Gilchrist | J. Lamb | K. Walker | M. Williams,CHO,2018-19,24,68.3,139,140,98.0,+1.0,+7.1,-.027,-4.9,+2.4,-.164,-0.061,+5.8,+6.6,+.054,+3.0
83,D. Augustin | E. Fournier | A. Gordon | J. Simmons | N. Vučević,ORL,2018-19,18,110.2,220,219,95.6,-1.1,+2.8,-.027,+4.5,+15.3,-.047,-0.004,+0.4,-1.4,+.115,+2.7
84,J. Butler | T. Gibson | D. Rose | K. Towns | A. Wiggins,MIN,2018-19,2,58.4,120,122,99.5,-0.9,-3.4,+.007,+6.8,+3.0,+.167,+.047,-2.2,-2.2,-.022,+2.7
85,M. Bamba | J. Grant | J. Martin | T. Ross | J. Simmons,ORL,2018-19,8,50.6,106,109,102.0,+1.9,-0.5,+.026,-3.4,-11.1,+.008,+.005,+2.3,-5.0,+.296,+2.6
86,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,
88,B. Brown | A. Drummond | W. Ellington | B. Griffin | R. Jackson,DET,2018-19,20,289.0,573,574,95.3,-0.8,+5.7,-.038,+3.9,+10.9,-.013,-0.021,+0.4,+1.3,-.028,+2.6
89,T. Ariza | D. Ayton | D. Booker | M. Bridges | T. Warren,PHO,2018-19,9,72.8,157,157,103.5,+5.1,+3.2,+.041,+1.3,+2.5,+.015,+.046,-8.9,-12.7,+.025,+2.5
90,R. Covington | J. Embiid | J. Redick | D. Šarić | B. Simmons,PHI,2018-19,11,105.7,226,226,102.6,-1.8,-8.8,+.021,+0.9,-2.2,+.045,+.031,+4.9,+8.0,-.061,+2.2
91,L. Aldridge | M. Belinelli | D. Bertāns | D. DeRozan | P. Mills,SAS,2018-19,39,109.8,226,231,99.9,+1.3,-7.3,+.055,-2.4,-6.4,+.003,+.046,+1.9,+2.0,+.007,+2.2
92,B. Beal | I. Mahinmi | M. Morris | O. Porter | J. Wall,WAS,2018-19,8,60.4,131,129,103.4,+0.2,+10.2,-.049,-1.7,+4.0,-.079,-0.067,+3.5,+9.6,-.164,+2.2
93,D. Augustin | J. Isaac | W. Iwundu | T. Ross | N. Vučević,ORL,2018-19,31,101.0,203,208,97.7,0.0,+4.6,-.023,+0.8,+2.8,-.007,-0.022,+1.4,-1.0,+.100,+2.2
94,N. Batum | M. Kidd-Gilchrist | J. Lamb | K. Walker | C. Zeller,CHO,2018-19,23,79.1,154,162,95.9,+2.7,+7.9,-.008,+0.7,+3.6,-.022,-0.011,-4.1,-7.0,+.076,+2.0
95,H. Barnes | N. Bjelica | W. Cauley-Stein | D. Fox | B. Hield,SAC,2018-19,22,259.5,556,564,103.6,+1.0,+2.5,-.003,+0.5,-1.2,+.031,-0.002,-0.5,+0.6,-.050,+2.0
96,H. Barnes | L. Dončić | D. Finney-Smith | D. Jordan | D. Smith,DAL,2018-19,14,134.3,278,275,98.8,-2.6,-10.0,+.020,+4.6,-2.9,+.156,+.052,+2.3,+6.3,-.101,+1.8
97,K. Durant | A. Iguodala | J. Jerebko | K. Looney | K. Thompson,GSW,2018-19,11,48.1,96,92,93.8,+0.5,+13.0,-.053,-2.5,-1.2,-.074,-0.072,+3.4,+1.0,+.096,+1.8
98,A. Aminu | Z. Collins | D. Lillard | C. McCollum | E. Turner,POR,2018-19,23,59.8,117,121,95.6,+1.4,-1.9,+.024,+0.5,+1.2,.000,+.027,-1.9,-3.4,+.034,+1.4
99,P. Beverley | A. Bradley | S. Gilgeous-Alexander | M. Harrell | T. Harris,LAC,2018-19,11,81.8,166,162,96.3,+1.4,-1.6,+.024,-0.8,-5.5,+.039,+.020,-0.5,-2.5,+.058,+1.4
100,L. Ball | T. Chandler | B. Ingram | L. James | K. Kuzma,LAL,2018-19,14,61.6,134,128,102.1,+1.9,-12.7,+.081,-1.3,-8.3,+.061,+.083,-1.3,+5.3,-.250,+1.3
101,B. Adebayo | T. Johnson | K. Olynyk | J. Richardson | D. Wade,MIA,2018-19,13,77.6,159,155,97.1,+0.3,+5.4,-.024,+0.4,+3.6,-.020,-0.025,+0.2,-2.5,+.088,+1.2
102,K. Faried | E. Gordon | J. Harden | C. Paul | P. Tucker,HOU,2018-19,10,99.9,205,203,98.0,-5.4,+10.3,-.112,+3.8,+14.3,-.046,-0.102,+8.2,+9.6,-.031,+1.2
103,K. Birch | M. Carter-Williams | A. Gordon | W. Iwundu | T. Ross,ORL,2018-19,9,53.2,113,115,102.9,-3.7,+8.6,-.086,+8.1,+19.0,+.053,-0.047,+0.2,-0.5,+.030,+1.0
104,J. Crowder | R. Gobert | D. Mitchell | R. O'Neale | R. Rubio,UTA,2018-19,33,125.0,260,261,100.0,-1.8,-5.8,+.012,+0.4,+5.1,-.048,+.018,+3.9,+2.8,+.070,+0.8
105,T. Craig | J. Hernangómez | N. Jokić | P. Millsap | J. Murray,DEN,2018-19,9,75.5,148,150,94.7,+3.3,+6.6,+.002,-6.6,-13.7,-.055,-0.037,+0.8,+4.3,-.127,+0.8
106,D. Bembry | J. Collins | D. Dedmon | K. Huerter | T. Young,ATL,2018-19,24,138.2,285,285,99.0,+1.8,+9.8,-.035,+2.8,+6.3,+.015,-0.027,-5.6,-7.7,+.025,+0.7
107,G. Antetokounmpo | E. Bledsoe | B. Lopez | K. Middleton | T. Snell,MIL,2018-19,17,67.1,140,138,99.4,+3.7,-7.0,+.077,-6.7,-4.1,-.136,+.046,-0.2,-3.9,+.160,+0.6
0,S. Curry | D. Green | A. Iguodala | J. Jerebko | S. Livingston,GSW,2018-19,11,53.2,113,110,100.7,-2.0,-1.6,-.014,+2.3,+4.2,+.022,.000,+2.3,+4.9,-.124,+0.5
1,S. Adams | T. Ferguson | J. Grant | D. Schröder | R. Westbrook,OKC,2018-19,32,186.8,413,399,104.3,+0.8,+6.0,-.023,+0.1,+0.4,-.001,-0.027,-1.3,+4.4,-.216,+0.4
2,L. Dončić | D. Finney-Smith | D. Jordan | W. Matthews | D. Smith,DAL,2018-19,6,81.2,170,167,99.6,+2.7,-2.2,+.044,-1.5,+4.7,-.103,+.038,-3.9,-0.4,-.162,+0.2
3,J. Allen | J. Dudley | J. Harris | C. LeVert | D. Russell,BRK,2018-19,16,189.1,375,378,95.6,+0.3,-3.0,+.019,+4.1,+9.5,+.017,+.044,-4.7,-3.8,-.101,+0.1
4,J. Allen | J. Harris | R. Hollis-Jefferson | R. Kurucs | D. Russell,BRK,2018-19,14,99.9,218,216,104.2,-1.8,-0.4,-.017,-1.0,-0.3,-.033,-0.023,+4.5,+4.5,+.096,-0.2
5,J. Okogie | D. Šarić | J. Teague | K. Towns | A. Wiggins,MIN,2018-19,11,73.9,152,154,99.4,-2.7,-5.4,+.002,-1.8,-7.4,+.054,-0.003,+6.8,+1.6,+.240,-0.3
6,M. Bagley | H. Barnes | W. Cauley-Stein | D. Fox | B. Hield,SAC,2018-19,17,87.4,201,194,108.5,-1.4,+0.9,-.020,+1.1,-15.3,+.218,-0.015,+1.5,+4.8,-.089,-0.3
7,L. Ball | B. Ingram | L. James | K. Kuzma | J. McGee,LAL,2018-19,18,233.7,496,494,101.7,+1.6,-7.0,+.055,-5.7,-11.2,-.068,+.027,+1.8,+6.8,-.196,-0.6
8,R. Bullock | B. Ingram | L. James | K. Kuzma | R. Rondo,LAL,2018-19,5,62.0,130,132,101.5,+0.7,+6.0,-.025,+3.2,+6.6,+.046,-0.010,-5.1,-4.2,-.092,-0.6
9,R. Covington | J. Embiid | M. Fultz | D. Šarić | B. Simmons,PHI,2018-19,12,64.7,137,137,101.7,+5.1,-0.7,+.060,-10.2,-17.5,-.132,+.004,-0.7,+2.2,-.119,-0.7
10,B. Caboclo | T. Dorsey | J. Holiday | I. Rabb | D. Wright,MEM,2018-19,6,51.6,110,111,102.8,-6.8,-9.1,-.025,+6.5,+10.3,+.068,+.019,+6.5,+6.5,+.043,-0.7
11,N. Bjelica | W. Cauley-Stein | D. Fox | B. Hield | I. Shumpert,SAC,2018-19,40,499.9,1075,1069,102.9,+0.4,+3.0,-.011,+2.2,+1.1,+.053,-0.001,-3.8,-1.8,-.145,-0.8
12,T. Jones | J. Okogie | D. Šarić | K. Towns | A. Wiggins,MIN,2018-19,25,299.1,631,630,101.2,-3.6,-4.0,-.019,-1.6,+1.4,-.068,-0.025,+7.9,+7.6,+.113,-0.8
13,T. Ariza | B. Beal | T. Bryant | J. Green | T. Satoranský,WAS,2018-19,24,357.4,733,727,98.0,-3.1,+0.8,-.038,+1.8,+6.3,-.021,-0.029,+3.6,+2.3,+.096,-0.8
14,Á. Abrines | S. Adams | P. George | J. Grant | D. Schröder,OKC,2018-19,12,52.5,107,105,96.9,-0.7,-12.1,+.047,+2.6,+0.4,+.085,+.069,-2.2,-0.5,-.077,-0.9
15,B. Adebayo | K. Olynyk | J. Richardson | D. Wade | D. Waiters,MIA,2018-19,12,51.4,105,109,99.9,+0.5,+4.1,-.016,+1.3,+0.2,+.041,-0.011,-3.2,-2.0,-.083,-0.9
16,B. Knight | K. Love | C. Osman | C. Sexton | A. Žižić,CLE,2018-19,9,125.2,262,264,100.9,-3.5,-3.5,-.020,+3.5,+3.7,+.058,+.002,+2.4,+0.9,+.114,-1.0
17,R. Anderson | T. Ariza | D. Ayton | D. Booker | I. Canaan,PHO,2018-19,7,85.9,174,174,97.2,-4.6,-13.2,+.020,+3.4,-4.0,+.152,+.048,+4.6,+4.0,+.090,-1.1
18,A. Horford | M. Morris | T. Rozier | M. Smart | J. Tatum,BOS,2018-19,18,93.9,189,189,96.6,+0.5,+2.1,-.004,+1.1,+3.2,.000,.000,-3.2,-1.6,-.127,-1.1
19,G. Hayward | A. Horford | T. Rozier | M. Smart | J. Tatum,BOS,2018-19,11,50.4,94,99,92.0,-4.9,-9.4,-.006,-1.2,-8.3,+.061,-0.004,+9.8,+6.9,+.422,-1.2
20,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,
22,J. Brown | G. Hayward | A. Horford | K. Irving | J. Tatum,BOS,2018-19,19,144.4,306,299,100.6,-1.9,-2.4,-.009,+0.7,+4.2,-.017,-0.004,+1.8,+0.1,+.143,-1.3
23,K. Anderson | M. Gasol | J. Jackson | S. Mack | G. Temple,MEM,2018-19,19,64.1,121,127,92.9,-2.9,-6.3,-.001,+4.4,+2.1,+.141,+.028,+0.1,-0.4,+.017,-1.3
24,M. Bamba | E. Fournier | J. Grant | J. Isaac | T. Ross,ORL,2018-19,11,56.9,107,113,92.7,-2.3,-2.4,-.014,+4.2,-8.2,+.214,+.011,-0.8,-0.6,-.016,-1.3
25,C. Capela | J. Harden | D. House | A. Rivers | P. Tucker,HOU,2018-19,13,121.6,247,250,98.1,-12.4,-9.8,-.088,+9.0,+12.9,+.114,-0.028,+14.4,+15.6,+.046,-1.4
26,B. Bogdanović | D. Collison | W. Matthews | M. Turner | T. Young,IND,2018-19,17,325.8,649,644,95.3,-1.2,-7.0,+.022,+1.3,+0.4,+.038,+.035,-0.5,-1.1,+.018,-1.6
27,B. Bogdanović | A. Holiday | C. Joseph | D. McDermott | D. Sabonis,IND,2018-19,13,76.9,160,164,101.1,-4.6,-5.9,-.022,+4.6,+5.6,+.095,+.008,+2.9,-1.9,+.177,-1.7
28,R. Bullock | A. Drummond | B. Griffin | R. Jackson | S. Johnson,DET,2018-19,16,109.2,223,225,98.4,-4.1,-4.1,-.028,-3.5,-6.8,-.045,-0.045,+10.0,+15.4,-.055,-1.8
29,A. Davis | J. Holiday | E. Payton | J. Randle | K. Williams,NOP,2018-19,8,76.7,173,169,107.1,-2.2,+6.1,-.057,-7.2,-12.3,-.115,-0.100,+9.6,+12.4,+.045,-2.0
30,T. Ariza | B. Beal | J. Green | B. Portis | T. Satoranský,WAS,2018-19,16,248.1,517,523,100.6,-4.1,-5.7,-.017,+0.1,+0.9,-.006,-0.012,+6.2,+5.3,+.097,-2.0
31,M. Bamba | A. Gordon | J. Grant | T. Ross | J. Simmons,ORL,2018-19,21,160.9,321,329,97.0,+1.3,+2.9,.000,-1.0,+5.4,-.084,-0.007,-4.0,-3.8,-.063,-2.3
32,D. Rose | D. Šarić | J. Teague | K. Towns | A. Wiggins,MIN,2018-19,20,83.6,176,176,101.1,+2.3,-3.4,+.041,-2.3,-5.1,-.009,+.031,-4.5,-5.7,+.013,-2.3
33,K. Bazemore | J. Collins | D. Dedmon | K. Huerter | T. Young,ATL,2018-19,18,148.7,318,314,102.0,-1.1,-3.0,+.003,+2.4,-0.8,+.076,+.019,-2.4,-1.9,-.050,-2.3
34,D. Augustin | E. Fournier | J. Isaac | J. Simmons | N. Vučević,ORL,2018-19,15,76.9,153,154,95.9,-1.6,+5.8,-.051,+2.7,+7.4,-.016,-0.041,-1.8,-3.8,+.065,-2.4
35,P. George | A. Nader | N. Noel | P. Patterson | D. Schröder,OKC,2018-19,14,61.7,130,129,100.8,-2.6,-3.0,-.015,+5.3,+9.8,+.071,+.018,-2.5,-7.2,+.108,-2.4
36,J. Johnson | R. McGruder | J. Richardson | H. Whiteside | J. Winslow,MIA,2018-19,15,162.8,325,326,96.0,+0.7,+3.1,-.006,+1.6,+2.2,+.025,.000,-5.8,-5.8,-.114,-2.7
37,A. Davis | J. Holiday | D. Miller | E. Moore | J. Randle,NOP,2018-19,22,83.5,170,164,96.0,+0.3,+2.7,-.009,-0.3,-0.5,-.006,-0.012,-3.2,-1.1,-.078,-2.8
38,L. Aldridge | D. Bertāns | D. DeRozan | B. Forbes | R. Gay,SAS,2018-19,15,93.9,183,182,93.3,-0.2,+1.1,-.008,-4.4,-5.6,-.090,-0.033,+2.1,+4.3,-.079,-2.8
39,J. Brunson | L. Dončić | T. Hardaway | D. Nowitzki | D. Powell,DAL,2018-19,8,64.4,129,126,95.0,+0.5,-2.9,+.022,-3.5,+0.7,-.101,+.005,-0.2,+6.0,-.381,-2.8
40,J. Brown | A. Horford | K. Irving | M. Morris | J. Tatum,BOS,2018-19,20,87.2,181,175,97.9,+2.9,+0.7,+.027,-3.8,-4.0,-.067,+.007,-5.0,-5.6,-.021,-2.9
41,H. Barnes | B. Bogdanović | W. Cauley-Stein | D. Fox | B. Hield,SAC,2018-19,21,192.2,416,415,103.8,-0.1,-1.2,+.005,-3.6,-5.8,-.051,-0.015,+0.9,+2.6,-.048,-2.9
42,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,
44,J. Allen | A. Crabbe | S. Dinwiddie | R. Hollis-Jefferson | D. Russell,BRK,2018-19,7,51.8,109,104,98.8,-2.9,-6.1,-.001,+6.1,+16.5,+.002,+.037,-3.3,-0.6,-.231,-3.1
45,R. Arcidiacono | W. Carter | K. Dunn | J. Holiday | L. Markkanen,CHI,2018-19,8,101.3,193,194,91.7,+0.2,+1.5,-.005,+1.1,+1.2,+.023,.000,-4.6,-5.6,-.026,-3.1
46,I. Clark | J. Okafor | E. Payton | J. Randle | K. Williams,NOP,2018-19,4,57.9,121,123,101.1,-2.6,-7.5,+.011,+1.0,+4.6,-.020,+.022,+1.0,+1.9,-.049,-3.1
47,N. Bjelica | B. Bogdanović | W. Cauley-Stein | D. Fox | B. Hield,SAC,2018-19,23,152.3,329,319,102.1,+1.2,+3.4,-.004,-1.9,-7.5,+.025,-0.017,-4.0,-3.8,-.042,-3.5
48,K. Anderson | M. Conley | M. Gasol | J. Green | G. Temple,MEM,2018-19,24,120.1,232,236,93.5,+2.0,+5.3,-.007,-3.2,+0.9,-.118,-0.030,-4.4,-7.2,+.041,-3.6
49,T. Ariza | B. Beal | J. Green | O. Porter | T. Satoranský,WAS,2018-19,15,100.7,215,216,102.7,-0.7,+0.9,-.014,+1.9,+9.5,-.053,-0.003,-4.1,-5.4,+.005,-3.6
50,C. Capela | E. Gordon | G. Green | J. Harden | P. Tucker,HOU,2018-19,18,65.3,120,133,93.0,-5.7,+3.4,-.077,+11.5,+24.7,+.026,-0.020,-3.9,-9.6,+.164,-3.7
51,A. Davis | J. Holiday | W. Johnson | N. Mirotić | E. Moore,NOP,2018-19,10,136.6,293,292,102.8,-1.2,-5.4,+.016,+1.3,-0.1,+.052,+.026,-2.8,-1.1,-.124,-3.8
52,K. Dunn | Z. LaVine | R. Lopez | L. Markkanen | W. Selden,CHI,2018-19,13,91.1,187,181,97.0,-0.7,-9.6,+.033,-5.8,-16.8,-.024,+.008,+3.3,+2.0,+.083,-3.9
53,G. Hill | R. Hood | K. Love | C. Osman | T. Thompson,CLE,2018-19,4,61.3,127,126,99.1,-2.7,+2.4,-.039,-4.8,-4.9,-.106,-0.066,+6.2,+10.9,-.143,-4.1
54,T. Ariza | B. Beal | T. Bryant | O. Porter | T. Satoranský,WAS,2018-19,13,75.5,151,157,97.9,-0.3,+10.1,-.052,+0.4,+2.5,-.014,-0.057,-3.9,+0.2,-.186,-4.1
55,T. Craig | G. Harris | N. Jokić | P. Millsap | J. Murray,DEN,2018-19,19,198.7,395,398,95.8,+1.6,+8.2,-.025,-4.5,-3.0,-.113,-0.056,-2.9,-3.6,-.017,-4.2
56,T. Burke | T. Hardaway | E. Kanter | F. Ntilikina | L. Thomas,NYK,2018-19,5,64.3,141,140,105.0,+0.4,+12.9,-.067,-1.5,-1.6,-.042,-0.083,-3.7,-8.0,+.158,-4.3
57,H. Barnes | J. Brunson | L. Dončić | D. Jordan | W. Matthews,DAL,2018-19,13,198.0,410,412,99.7,-6.8,-3.9,-.055,+3.7,+2.6,+.082,-0.032,+5.7,+7.4,-.002,-4.3
58,Z. Collins | S. Curry | N. Stauskas | C. Swanigan | E. Turner,POR,2018-19,5,50.8,108,105,100.6,-1.9,+1.3,-.027,+2.6,-6.5,+.151,-0.013,-3.3,-6.2,+.083,-4.4
59,T. Craig | J. Hernangómez | N. Jokić | J. Murray | M. Plumlee,DEN,2018-19,12,143.7,269,275,90.9,-1.6,+1.0,-.022,+0.7,+3.7,-.023,-0.019,-1.9,-0.7,-.083,-4.4
60,L. Aldridge | D. DeRozan | B. Forbes | J. Poeltl | D. White,SAS,2018-19,20,186.8,363,364,93.4,+1.2,+5.8,-.015,-5.2,-13.4,-.026,-0.046,-1.6,-2.7,+.023,-4.4
61,N. Batum | M. Bridges | K. Walker | M. Williams | C. Zeller,CHO,2018-19,12,96.7,198,197,98.0,-1.8,+3.1,-.034,-2.1,-4.7,-.003,-0.048,+1.0,+0.5,+.061,-4.6
62,W. Barton | M. Beasley | N. Jokić | J. Murray | M. Plumlee,DEN,2018-19,12,71.2,148,149,100.2,+1.0,+6.0,-.023,-4.6,-3.8,-.103,-0.053,-1.9,-4.0,+.119,-4.6
63,J. Collins | D. Dedmon | K. Huerter | T. Prince | T. Young,ATL,2018-19,26,324.2,695,694,102.8,-1.2,+3.2,-.031,+2.3,+2.5,+.037,-0.021,-4.6,-6.7,+.038,-4.8
64,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,
66,Z. Collins | M. Leonard | D. Lillard | C. McCollum | E. Turner,POR,2018-19,22,48.9,95,97,94.2,-6.4,+6.0,-.104,+2.4,+0.8,+.053,-0.096,+5.6,+4.7,+.076,-4.9
67,H. Barnes | L. Dončić | D. Finney-Smith | D. Jordan | W. Matthews,DAL,2018-19,12,60.3,132,136,106.7,-10.7,-7.1,-.083,+4.1,+5.4,+.070,-0.055,+12.4,+22.3,-.208,-4.9
68,K. Dunn | Z. LaVine | R. Lopez | L. Markkanen | O. Porter,CHI,2018-19,12,204.4,425,426,99.9,-2.9,0.0,-.032,-1.6,-3.5,-.010,-0.041,+2.4,+1.7,+.054,-5.1
69,R. Bullock | A. Drummond | B. Griffin | R. Jackson | G. Robinson,DET,2018-19,13,153.0,311,312,97.7,-0.2,+2.2,-.014,+3.6,+8.4,+.021,+.005,-8.6,-5.4,-.270,-5.4
70,J. Allen | D. Carroll | J. Harris | R. Kurucs | D. Russell,BRK,2018-19,11,80.1,180,181,108.2,-3.1,-13.3,+.035,+1.7,-2.0,+.077,+.055,-1.0,+0.6,-.103,-5.5
71,L. Aldridge | D. Cunningham | D. DeRozan | B. Forbes | R. Gay,SAS,2018-19,17,168.9,350,352,99.8,-0.3,+2.5,-.017,-3.4,-8.4,-.011,-0.037,-1.6,-3.0,+.042,-5.6
72,T. Hardaway | M. Hezonja | E. Kanter | E. Mudiay | N. Vonleh,NYK,2018-19,13,153.4,310,315,97.8,-5.4,+5.0,-.083,+0.2,-1.4,+.021,-0.085,+5.0,+1.8,+.241,-5.6
73,C. Capela | E. Gordon | J. Harden | A. Rivers | P. Tucker,HOU,2018-19,13,51.8,91,102,89.4,+3.5,+9.7,-.006,+4.4,+25.8,-.119,+.011,-17.3,-11.7,-.321,-5.9
74,P. Beverley | A. Bradley | D. Gallinari | M. Gortat | T. Harris,LAC,2018-19,15,120.5,246,245,97.8,-3.8,-4.9,-.020,+0.8,+0.7,+.020,-0.013,+0.7,+0.3,+.020,-6.1
75,A. Bradley | D. Gallinari | S. Gilgeous-Alexander | M. Gortat | T. Harris,LAC,2018-19,29,348.9,704,709,97.2,-3.6,-6.7,-.003,+1.2,-1.7,+.075,+.008,0.0,-1.7,+.077,-6.1
76,B. Beal | M. Morris | K. Oubre | O. Porter | J. Wall,WAS,2018-19,12,52.9,123,119,109.7,-3.8,-10.4,+.009,-2.1,-2.1,-.035,+.007,+3.6,+5.0,-.008,-6.2
77,D. Ayton | D. Bender | D. Booker | T. Johnson | K. Oubre,PHO,2018-19,7,77.0,163,162,101.3,-2.1,0.0,-.022,-1.9,-3.3,-.027,-0.032,-0.1,-3.2,+.130,-6.2
78,R. Arcidiacono | W. Carter | J. Holiday | Z. LaVine | J. Parker,CHI,2018-19,17,228.7,485,477,101.0,-1.7,-1.5,-.012,-4.1,-4.7,-.076,-0.035,+1.2,-1.2,+.103,-6.3
79,P. George | M. Morris | A. Nader | N. Noel | D. Schröder,OKC,2018-19,14,79.3,161,163,98.1,-1.4,+7.2,-.053,-2.4,+4.1,-.106,-0.070,-1.6,+1.6,-.090,-6.8
80,A. Burks | J. Clarkson | L. Nance | C. Osman | C. Sexton,CLE,2018-19,15,62.1,131,128,100.2,-1.9,-14.5,+.065,-6.5,-16.1,+.006,+.040,+3.4,+9.4,-.176,-6.9
81,R. Bullock | L. James | K. Kuzma | J. McGee | R. Rondo,LAL,2018-19,7,62.4,133,136,103.5,+1.8,-4.7,+.048,-7.9,-7.5,-.174,+.007,-2.6,-2.5,-.024,-6.9
82,J. Allen | T. Graham | J. Harris | R. Kurucs | D. Russell,BRK,2018-19,13,150.0,327,328,104.8,-3.2,-3.1,-.018,+0.6,+4.7,-.038,-0.013,-1.2,-1.8,+.017,-7.0
83,J. Collins | K. Huerter | A. Len | T. Prince | T. Young,ATL,2018-19,19,94.5,211,211,107.2,-1.9,+2.8,-.035,-0.9,+8.5,-.125,-0.042,-2.4,-5.7,+.104,-7.1
84,W. Carter | K. Dunn | J. Holiday | Z. LaVine | L. Markkanen,CHI,2018-19,6,72.4,143,144,95.2,+0.3,-2.9,+.017,+0.1,-7.5,+.088,+.019,-8.2,-15.2,+.191,-7.7
85,C. Capela | J. Ennis | J. Harden | C. Paul | P. Tucker,HOU,2018-19,18,212.0,417,421,94.9,-4.6,-4.9,-.026,+2.7,+12.0,-.050,-0.007,-1.3,+1.4,-.114,-7.8
86,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,
88,N. Batum | B. Biyombo | J. Lamb | K. Walker | M. Williams,CHO,2018-19,21,214.1,427,424,95.4,-5.0,-4.4,-.033,+0.9,+3.5,-.011,-0.025,+1.3,+2.7,-.054,-7.8
89,Z. Collins | S. Curry | M. Harkless | N. Stauskas | E. Turner,POR,2018-19,8,50.8,104,107,99.7,-1.6,-3.2,-.002,-5.2,-6.6,-.063,-0.028,+0.5,-3.2,+.137,-8.0
90,J. Brown | A. Horford | T. Rozier | M. Smart | J. Tatum,BOS,2018-19,14,48.5,97,99,97.0,-1.2,+6.0,-.041,+1.3,+4.9,-.006,-0.038,-6.9,-9.9,+.056,-8.1
91,H. Barnes | L. Dončić | D. Jordan | W. Matthews | D. Smith,DAL,2018-19,21,412.4,862,853,99.8,-5.4,-9.4,-.014,-0.6,-2.1,+.004,-0.011,+3.3,+2.8,+.056,-8.1
92,A. Burks | J. Clarkson | C. Osman | C. Sexton | T. Thompson,CLE,2018-19,12,54.4,113,112,99.2,-1.3,+3.7,-.038,-2.8,+1.5,-.125,-0.057,-2.9,-2.0,-.044,-8.3
93,K. Faried | E. Gordon | J. Harden | A. Rivers | P. Tucker,HOU,2018-19,13,60.2,124,131,101.7,-5.7,-4.5,-.041,-0.9,+5.1,-.074,-0.042,+2.6,+6.9,-.097,-9.5
94,A. Bradley | B. Caboclo | M. Conley | J. Holiday | J. Valančiūnas,MEM,2018-19,7,51.2,108,105,99.8,-2.0,+4.2,-.048,-7.8,+0.2,-.318,-0.099,+2.3,+0.3,+.090,-9.6
95,A. Davis | F. Jackson | E. Payton | J. Randle | K. Williams,NOP,2018-19,7,71.8,156,161,105.9,-2.5,-2.8,-.012,-1.6,-7.2,+.023,-0.019,-3.4,-0.8,-.195,-9.9
96,J. Allen | T. Graham | J. Harris | C. LeVert | D. Russell,BRK,2018-19,10,82.0,170,172,100.1,-6.5,-4.1,-.047,+6.6,+13.9,+.045,-0.010,-4.5,-3.3,-.119,-10.9
97,A. Drummond | L. Galloway | L. Kennard | T. Maker | I. Smith,DET,2018-19,22,75.6,154,145,94.9,-7.9,+2.9,-.095,+4.0,+11.4,.000,-0.077,+1.0,+2.0,-.029,-10.9
98,L. Galloway | L. Kennard | T. Maker | Z. Pachulia | I. Smith,DET,2018-19,17,105.0,193,197,89.2,-2.2,-3.2,-.008,+1.8,+0.1,+.057,+.005,-8.3,-12.3,+.074,-10.9
99,B. Bogdanović | C. Joseph | W. Matthews | M. Turner | T. Young,IND,2018-19,14,97.3,196,199,97.5,-3.4,+4.4,-.059,-2.9,-2.1,-.074,-0.078,-1.3,-0.2,-.067,-11.0
